planning_area,subzone,poi_dimension,review_count,avg_review_rating,noise_positive_mentions,noise_negative_mentions,crowding_positive_mentions,crowding_negative_mentions,cleanliness_positive_mentions,cleanliness_negative_mentions,safety_positive_mentions,safety_negative_mentions,convenience_positive_mentions,convenience_negative_mentions,price_positive_mentions,price_negative_mentions,representative_reviews,noise_net_mentions,crowding_net_mentions,cleanliness_net_mentions,safety_net_mentions,convenience_net_mentions,price_net_mentions
Newton,Goodwood Park,recreation,10,4.2,0,0,2,1,1,0,1,0,2,0,1,0,"I recently attended a small group circuit training session at Trilogic Fitness in Novena and had a great experience. The gym is spacious, fully air-conditioned, and conveniently lo... || My first time here today and was awed by the size and spaciousness of the gym. It has the best of both worlds; strength and cardio areas. Also hyrox stations if that’s your thing! ... || Trilogic is such an amazing gym: well rounded for all types of training needs, impeccably clean and well-maintained equipment and facilities, and always gives 100% positive energy ...",0,1,1,1,2,1
Newton,Goodwood Park,nature,10,5.0,9,0,1,3,1,0,0,0,2,0,0,0,"HortPark has been around for more than a decade, and I’ve been coming here for many years — sometimes with family, sometimes for team-building activities, and sometimes just to enj... || Always an enjoyable stop for a Saturday morning outing with family. Young kids were fascinated with how the terrapins climbed out from the pond to get a bit of sunbathing. Good opp... || HortPark is a hidden gem that is perfectly connected to Kent Ridge Park and the Alexandra Arch, making it a great spot for a scenic walk. The park is very well-equipped with a mult...",9,-2,1,0,2,0
Newton,Istana Negara,education,10,4.7,4,0,3,0,0,0,1,0,3,0,0,0,"Nice and quiet. Library staff are helpful. But mobile data signal by Simba ( 1 bar inside, 2 -3 bars outside. not sure about the others) is really poor. Couldn't even login to ""che... || Queenstown library is a heritage building, rich in its own history. Spacious with two levels, kids area is on the first floor. The second floor for adults is really quiet with nice... || building's exterior may look unassuming or even a lil spooky but the inside is really cozy and homely! lovely space, limited tables but plenty of seats if you really want a table, ...",4,3,0,1,3,0
Newton,Istana Negara,transport,10,3.5,1,0,0,0,3,0,0,1,4,0,0,1,"Easiest way to take bus to Woodlands checkpoint using Causeway link cross border bus. Only SGD 4.80. There is also sbs transit and SJE bus operating from this terminal Accessibilit... || To get to JB from here is easy. If you want to sit in the bus, line up on the right side but if you don’t kind standing, line up on the left side. || Why is there nowhere to sit? Now some days later after arriving at Kuala Lumpur’s beautiful bus terminal, the comparison to Singapore’s terminal is extreme. KL’s is like a modern a...",1,0,3,-1,4,-1
Newton,Istana Negara,food,5,5.0,0,0,0,6,2,0,0,0,0,0,1,0,"This hawker center was the first place I visited right after I landed in Singapore. Personally, I cannot say that this was the best in Singapore since I have not yet tried other pl... || Newton Food Centre is a must-visit in Singapore. Lively, authentic, and packed with incredible food options, it’s everything you want from a classic hawker centre. The variety is o... || • Food The food selection at this center is a reliable choice for local flavors. The chicken wings and satay are particular highlights, especially when paired with a cold beverage....",0,-6,2,0,0,1
Newton,Istana Negara,shopping,10,4.7,1,0,0,1,1,0,0,0,4,0,0,1,"Tucked within the vibrant heart of Tekka Food Centre, 蒸好味 Steamed Fish Cuisine is a quiet ode to the beauty of honest, well-executed cooking. What sets this humble gem apart is its... || The food never disappoints—every bite hits the spot. While the service is decent, there’s still room to elevate the overall experience. If you want to enjoy it at its best, come be... || The first time I tried the food stalls here was on a Sunday afternoon. It was crowded and I got overwhelmed. I came back on a Wednesday and had tremendous service even though we ba...",1,-1,1,0,4,-1
Newton,Istana Negara,recreation,10,4.2,0,0,2,1,1,0,1,0,2,0,1,0,"I recently attended a small group circuit training session at Trilogic Fitness in Novena and had a great experience. The gym is spacious, fully air-conditioned, and conveniently lo... || My first time here today and was awed by the size and spaciousness of the gym. It has the best of both worlds; strength and cardio areas. Also hyrox stations if that’s your thing! ... || Trilogic is such an amazing gym: well rounded for all types of training needs, impeccably clean and well-maintained equipment and facilities, and always gives 100% positive energy ...",0,1,1,1,2,1
Newton,Istana Negara,nature,10,4.4,6,0,1,6,0,0,0,0,1,1,0,0,The Fort Canning Tree Tunnel is definitely one of Singapore’s most iconic photo spots. The view looking up through the spiral staircase towards the lush greenery is beautiful and w... || Location and views are nice! Bad experience with tourists however a lot of them are very rude and speak no English. Clearly signs that say no climbing over the edge to sit however ... || Lovely park to venture near City Hall. Visited the spice garden as well. The tunnel is very crowded with queues at ard 8am. Lots of local & foreign tourists there at the tunnel. El...,6,-5,0,0,0,0
Newton,Monk'S Hill,education,10,4.5,8,2,2,3,2,0,1,0,2,1,0,0,"Nice and quiet. Library staff are helpful. But mobile data signal by Simba ( 1 bar inside, 2 -3 bars outside. not sure about the others) is really poor. Couldn't even login to ""che... || Queenstown library is a heritage building, rich in its own history. Spacious with two levels, kids area is on the first floor. The second floor for adults is really quiet with nice... || building's exterior may look unassuming or even a lil spooky but the inside is really cozy and homely! lovely space, limited tables but plenty of seats if you really want a table, ...",6,-1,2,1,1,0
Newton,Monk'S Hill,transport,10,4.6,0,0,0,1,4,0,0,0,5,0,0,1,"Never seen a more beautiful MRT station that incorporates nature even above it. Newton MRT is very special and gives a luxurious vibe even from walking along the footpaths. Pretty ... || Passed by this station. It was, as usual, clean and immaculate throughout the MRT, which includes the toiletries. Many places you can go to from this MRT stop. Overall, a nice and ... || Another clean, efficient Singapore metro station. This one is particularly convenient as it serves the blue and red lines, making it a popular interchange when travelling downtown....",0,-1,4,0,5,-1
Newton,Monk'S Hill,food,10,4.8,1,3,0,7,0,0,0,0,0,0,3,0,"Decent spot for variety, but not for those craving familiar Pakistani flavours Visited Lau Pa Sat (Lay Pa Sat) recently in Singapore. It’s a lively and iconic hawker centre with pl... || fantastic place to grab some food and/or beer. Famous for the skewers on the street, especially the chicken satay. Plenty of options to choose from, Indian, Arabic, Chinese, Singap... || There's no need to write much about this place; you simply must stop in for a fantastic meal. There are plenty of street food joints offering a variety of Asian cuisines. Everythin...",-2,-7,0,0,0,3
Newton,Monk'S Hill,shopping,10,4.7,1,0,0,1,1,0,0,0,4,0,0,1,"Tucked within the vibrant heart of Tekka Food Centre, 蒸好味 Steamed Fish Cuisine is a quiet ode to the beauty of honest, well-executed cooking. What sets this humble gem apart is its... || The food never disappoints—every bite hits the spot. While the service is decent, there’s still room to elevate the overall experience. If you want to enjoy it at its best, come be... || The first time I tried the food stalls here was on a Sunday afternoon. It was crowded and I got overwhelmed. I came back on a Wednesday and had tremendous service even though we ba...",1,-1,1,0,4,-1
Newton,Monk'S Hill,recreation,10,4.2,0,0,2,0,1,0,1,0,0,0,0,0,"Came here for a toastmasters meeting. Great facilities and ambiance. It looks like an engaging and well operated community Center. || Thank you Veronica for helping me to settle the Singpass matters. Also Karen too for your help re the SG seniors vouchers. These are 2 beautiful, kind n patient souls! || Has a sheltered basketball court that is used for everything except basketball. Ring is missing on one side of the court. Had so much potential as one of the only few sheltered bas...",0,2,1,1,0,0
Newton,Monk'S Hill,nature,10,5.0,7,0,1,1,0,0,0,0,0,0,1,0,"I visited here for a morning walk. The park is quite large, so you'll definitely work up a sweat walking around. I highly recommend bringing a water bottle. It's full of nature, an... || Relaxing spot, perfect for a nature retreat while in the city. A lot less crowded than you'd expect, considering it's central spot. It's a collection of spots really, rather than a... || This is a quiet green park in Singapore. Looks like an old park with lot of greenery. It's clam, quiet and with lot of shade its ideal for a relaxing time. The famous Fort canning ...",7,0,0,0,0,1
Newton,Newton Circus,education,10,5.0,2,0,0,0,1,0,4,0,0,0,0,0,"We are very happy with this kiddiwinkie! The teachers are caring, patient, and truly dedicated to the children’s growth and well-being. My son looks forward to school every day and... || My daughter started at this school when she was 18 months old. I visited many schools, but I loved the environment here the most. The school is located in a quiet, standalone setti... || Big thank you teacher Elsie and Lu Laoshi for their care and support of the children. The school is well organised with a lot of activities. My kid likes is happy to come to school...",2,0,1,4,0,0
Newton,Newton Circus,transport,10,4.3,0,0,0,0,7,0,0,0,5,0,0,1,"Never seen a more beautiful MRT station that incorporates nature even above it. Newton MRT is very special and gives a luxurious vibe even from walking along the footpaths. Pretty ... || Passed by this station. It was, as usual, clean and immaculate throughout the MRT, which includes the toiletries. Many places you can go to from this MRT stop. Overall, a nice and ... || Another clean, efficient Singapore metro station. This one is particularly convenient as it serves the blue and red lines, making it a popular interchange when travelling downtown....",0,0,7,0,5,-1
Newton,Newton Circus,food,10,4.8,1,3,0,7,0,0,0,0,0,0,3,0,"Decent spot for variety, but not for those craving familiar Pakistani flavours Visited Lau Pa Sat (Lay Pa Sat) recently in Singapore. It’s a lively and iconic hawker centre with pl... || fantastic place to grab some food and/or beer. Famous for the skewers on the street, especially the chicken satay. Plenty of options to choose from, Indian, Arabic, Chinese, Singap... || There's no need to write much about this place; you simply must stop in for a fantastic meal. There are plenty of street food joints offering a variety of Asian cuisines. Everythin...",-2,-7,0,0,0,3
Newton,Newton Circus,shopping,10,4.7,1,0,0,1,1,0,0,0,1,0,0,1,"Tucked within the vibrant heart of Tekka Food Centre, 蒸好味 Steamed Fish Cuisine is a quiet ode to the beauty of honest, well-executed cooking. What sets this humble gem apart is its... || The food never disappoints—every bite hits the spot. While the service is decent, there’s still room to elevate the overall experience. If you want to enjoy it at its best, come be... || The first time I tried the food stalls here was on a Sunday afternoon. It was crowded and I got overwhelmed. I came back on a Wednesday and had tremendous service even though we ba...",1,-1,1,0,1,-1
Newton,Newton Circus,recreation,10,4.8,0,0,2,0,2,0,1,0,1,0,0,0,"I recently attended a small group circuit training session at Trilogic Fitness in Novena and had a great experience. The gym is spacious, fully air-conditioned, and conveniently lo... || My first time here today and was awed by the size and spaciousness of the gym. It has the best of both worlds; strength and cardio areas. Also hyrox stations if that’s your thing! ... || Trilogic is such an amazing gym: well rounded for all types of training needs, impeccably clean and well-maintained equipment and facilities, and always gives 100% positive energy ...",0,2,2,1,1,0
Newton,Newton Circus,nature,10,4.9,7,0,4,3,3,0,0,0,1,0,0,0,"Beautiful park in the middle of housing estate in Sengkang. Opened area with plenty of space for outdoor activities and picnics. There is a Tenderbest restaurant nearby. Clean and ... || Love this park. Scenic. Bridges. Ponds. Chickens. Parrots. After a jog/walk, hop in to Tenderbest for a cuppa. Bliss. || Big open space. Terrapins roam free (don't feel, I guess and be careful of where you step). Also monitor lizards. Peaceful, air is so clean and fresh. Love the views and the vibes....",7,1,3,0,1,0
Newton,Orange Grove,education,10,3.8,3,0,2,0,2,2,1,0,3,0,0,0,"Nice and quiet. Library staff are helpful. But mobile data signal by Simba ( 1 bar inside, 2 -3 bars outside. not sure about the others) is really poor. Couldn't even login to ""che... || Queenstown library is a heritage building, rich in its own history. Spacious with two levels, kids area is on the first floor. The second floor for adults is really quiet with nice... || building's exterior may look unassuming or even a lil spooky but the inside is really cozy and homely! lovely space, limited tables but plenty of seats if you really want a table, ...",3,2,0,1,3,0
Newton,Orange Grove,transport,10,4.3,0,1,0,3,5,0,0,0,6,0,0,1,"Never seen a more beautiful MRT station that incorporates nature even above it. Newton MRT is very special and gives a luxurious vibe even from walking along the footpaths. Pretty ... || Passed by this station. It was, as usual, clean and immaculate throughout the MRT, which includes the toiletries. Many places you can go to from this MRT stop. Overall, a nice and ... || Another clean, efficient Singapore metro station. This one is particularly convenient as it serves the blue and red lines, making it a popular interchange when travelling downtown....",-1,-3,5,0,6,-1
Newton,Orange Grove,food,10,4.8,1,3,0,7,0,0,0,0,0,0,3,0,"Decent spot for variety, but not for those craving familiar Pakistani flavours Visited Lau Pa Sat (Lay Pa Sat) recently in Singapore. It’s a lively and iconic hawker centre with pl... || fantastic place to grab some food and/or beer. Famous for the skewers on the street, especially the chicken satay. Plenty of options to choose from, Indian, Arabic, Chinese, Singap... || There's no need to write much about this place; you simply must stop in for a fantastic meal. There are plenty of street food joints offering a variety of Asian cuisines. Everythin...",-2,-7,0,0,0,3
Newton,Orange Grove,shopping,10,4.7,1,0,0,1,1,0,0,0,4,0,0,1,"Tucked within the vibrant heart of Tekka Food Centre, 蒸好味 Steamed Fish Cuisine is a quiet ode to the beauty of honest, well-executed cooking. What sets this humble gem apart is its... || The food never disappoints—every bite hits the spot. While the service is decent, there’s still room to elevate the overall experience. If you want to enjoy it at its best, come be... || The first time I tried the food stalls here was on a Sunday afternoon. It was crowded and I got overwhelmed. I came back on a Wednesday and had tremendous service even though we ba...",1,-1,1,0,4,-1
Newton,Orange Grove,recreation,10,3.8,0,0,1,0,1,0,1,0,0,0,0,0,"Came here for a toastmasters meeting. Great facilities and ambiance. It looks like an engaging and well operated community Center. || Thank you Veronica for helping me to settle the Singpass matters. Also Karen too for your help re the SG seniors vouchers. These are 2 beautiful, kind n patient souls! || Has a sheltered basketball court that is used for everything except basketball. Ring is missing on one side of the court. Had so much potential as one of the only few sheltered bas...",0,1,1,1,0,0
Newton,Orange Grove,nature,10,4.9,10,0,2,3,1,0,0,0,0,0,0,0,"I visited here for a morning walk. The park is quite large, so you'll definitely work up a sweat walking around. I highly recommend bringing a water bottle. It's full of nature, an... || Relaxing spot, perfect for a nature retreat while in the city. A lot less crowded than you'd expect, considering it's central spot. It's a collection of spots really, rather than a... || This is a quiet green park in Singapore. Looks like an old park with lot of greenery. It's clam, quiet and with lot of shade its ideal for a relaxing time. The famous Fort canning ...",10,-1,1,0,0,0
