planning_area,subzone,poi_dimension,review_count,avg_review_rating,noise_positive_mentions,noise_negative_mentions,crowding_positive_mentions,crowding_negative_mentions,cleanliness_positive_mentions,cleanliness_negative_mentions,safety_positive_mentions,safety_negative_mentions,convenience_positive_mentions,convenience_negative_mentions,price_positive_mentions,price_negative_mentions,representative_reviews,noise_net_mentions,crowding_net_mentions,cleanliness_net_mentions,safety_net_mentions,convenience_net_mentions,price_net_mentions
Paya Lebar,Paya Lebar East,nature,10,4.6,5,0,1,3,2,0,0,0,4,0,0,0,"Quiet, underrated gem in the northeast. Punggol Park has a really chill vibe, especially around the big lake in the middle. Great for evening walks, light jogs, or just sitting dow... || If u are in Hougang / Sengkang area, and wanted a park to stroll or exercise. Try this Punggol Park. Pls note that although it called Punggol Park, it’s actually in end of upper Se... || Actually, It's a Nice and quiet park with a running loop around a pond.The park with a lot of place to rest chair benches. It's shady with huge trees and bird chirping. The place i...",5,-2,2,0,4,0
Paya Lebar,Paya Lebar North,education,10,4.7,6,2,1,5,4,0,0,0,2,0,0,0,"Review of ✔️NLB Public Library Tampines Regional at Our Tampines Hub (OTH) 👍 On November 18, 2025, I had the opportunity to visit the large community centre, Our Tampines Hub (OTH)... || Step into a space where curiosity thrives and knowledge knows no bounds. The Tampines Library isn’t just a building of books—it’s an inviting haven designed to spark learning and i... || One of the best libraries in Singapore, hands down. This place is more than just a library it’s a full lifestyle and learning hub. Spread across five levels, the space is huge, mod...",4,-4,4,0,2,0
Paya Lebar,Paya Lebar North,transport,10,4.0,0,0,2,3,3,0,1,0,4,0,0,0,Met an extremely helpful young man working at Tai Seng Mrt station by the name of Kai Yong. He spent a fair bit of time explaining to me how to get to my destination due to the und... || I want to compliment a crowd marshal by the name of Ricardo! He is a perfect example of excellent service where he rendered a great help to me just now by giving me an accurate and... || key amenities at taiseng station 1️⃣ lift located after exiting the gantry where it is exit A/C 2️⃣ toilet located after exiting the gantry where it is exit B 3️⃣ ATM (POSB/OCBC) l...,0,-1,3,1,4,0
Paya Lebar,Paya Lebar North,food,10,4.9,0,0,1,1,5,0,0,0,0,0,0,0,"First time trying A Hot Hideout at Kinex, and I can see why there’s always a long queue whenever I walk past. Finally gave it a try and it didn’t disappoint. Ordering was quite str... || Mala xiang guo restaurant located in 1st floor of kinex mall. Food: Delicious. Had not had a delicious tasting mala xiang guo in a along time. The ingredients don't taste wet and b... || Food was great. Had the mala collagen soup (medium spicy) it was “ma” 麻 and “la” 辣, not jus the overpowering spiciness. Iced tea was also very good. The cost depends on the amount ...",0,0,5,0,0,0
Paya Lebar,Paya Lebar North,shopping,10,4.8,0,0,0,0,1,0,0,0,6,0,0,1,"PLQ Mall – The Standout Mall of the Paya Lebar Area 10 Paya Lebar Road, Singapore 409057 Having spent considerable time in the Paya Lebar area across multiple Singapore visits, PLQ... || A mall that provides wide variety of food choices. Big outdoor space between buildings can be use for event, temporary pop up for different seasons. A very lively mall. || PLQ Mall is a vibrant and convenient shopping destination designed by DP Architects. The mall offers a great mix of shops, restaurants, and cafes, with modern, well-thought-out spa...",0,0,1,0,6,-1
Paya Lebar,Paya Lebar North,recreation,10,4.8,0,0,0,3,0,0,0,0,2,0,0,0,"Great pool with indoor and outdoor options. You could even swim when there is lightning alert. Indoor pool is cool and water is not salty. Toilet is a little run down but it’s ok. || A nice beautiful place ... There is a library... Foods ... Places to sit n relax ... Movie screen to watch movies... 😉 Bedok polyclinic...there is a library inside bedok hub...ther... || This is a large swimming complex and great for kids on the 5th floor. There are 3 pools. One for small kiddies, one intermediate and one advanced. Pool is not heated but good for w...",0,-3,0,0,2,0
Paya Lebar,Paya Lebar North,nature,10,4.8,5,0,2,4,9,0,0,0,5,0,0,0,"East Coast area and wanted to share my thoughts on East Coast Park. It remains one of the best-maintained spaces in Singapore, and its extensive connectivity to other parks makes i... || East Coast Park is one of the best and most well-maintained parks in Singapore. It is a very big park and is beautifully connected to other parks across Singapore, making it perfec... || Nice place to walk, enjoy the sea breeze. Or one can enjoy coffee/drinks at one of the restaurant or cafe or even hawker centre. Cycling or inline blading can let u exercise and he...",5,-2,9,0,5,0
Paya Lebar,Paya Lebar West,education,10,4.7,6,2,1,5,4,0,0,0,2,0,0,0,"Review of ✔️NLB Public Library Tampines Regional at Our Tampines Hub (OTH) 👍 On November 18, 2025, I had the opportunity to visit the large community centre, Our Tampines Hub (OTH)... || Step into a space where curiosity thrives and knowledge knows no bounds. The Tampines Library isn’t just a building of books—it’s an inviting haven designed to spark learning and i... || One of the best libraries in Singapore, hands down. This place is more than just a library it’s a full lifestyle and learning hub. Spread across five levels, the space is huge, mod...",4,-4,4,0,2,0
Paya Lebar,Paya Lebar West,transport,10,4.0,0,0,2,3,3,0,1,0,4,0,0,0,Met an extremely helpful young man working at Tai Seng Mrt station by the name of Kai Yong. He spent a fair bit of time explaining to me how to get to my destination due to the und... || I want to compliment a crowd marshal by the name of Ricardo! He is a perfect example of excellent service where he rendered a great help to me just now by giving me an accurate and... || key amenities at taiseng station 1️⃣ lift located after exiting the gantry where it is exit A/C 2️⃣ toilet located after exiting the gantry where it is exit B 3️⃣ ATM (POSB/OCBC) l...,0,-1,3,1,4,0
Paya Lebar,Paya Lebar West,food,10,4.9,0,0,1,1,5,0,0,0,0,0,0,0,"First time trying A Hot Hideout at Kinex, and I can see why there’s always a long queue whenever I walk past. Finally gave it a try and it didn’t disappoint. Ordering was quite str... || Mala xiang guo restaurant located in 1st floor of kinex mall. Food: Delicious. Had not had a delicious tasting mala xiang guo in a along time. The ingredients don't taste wet and b... || Food was great. Had the mala collagen soup (medium spicy) it was “ma” 麻 and “la” 辣, not jus the overpowering spiciness. Iced tea was also very good. The cost depends on the amount ...",0,0,5,0,0,0
Paya Lebar,Paya Lebar West,shopping,10,4.2,0,0,0,5,1,0,0,0,7,0,1,0,"Bedok Mall is well located beside Bedok MRT, Bedok Bus Interchange and the famous Bedok Interchange Hawker Center. Many commuters usually like to drop by the Bedok Mall for essenti... || It's a huge mall with many varieties of shops. It's crowded and lively! It's located just beside Bedok MRT station. Recommended! || Very biggest mall BEDOK interchange and BEDOK MRT are in this place Nice logo design which is attractive Good to have evening time You can play corndor nearby. You can find the pic...",0,-5,1,0,7,1
Paya Lebar,Paya Lebar West,recreation,10,4.2,0,0,1,4,1,0,0,0,4,0,2,0,"Our Tampines Hub (OTH) continues to be one of the most vibrant community spaces in Singapore. Even on a late weekday evening, the energy here is unmistakable. Here’s a review from ... || I like Purple Panda because the staff are friendly, patient. I haven’t tried their food yet, but I’ve heard good things about it, so I’m looking forward to giving it a try next tim... || Tampines Hub (OTH) is truly an excellent community hub with a wide range of amenities under one roof. From the food court and sports facilities to live performances and a one-stop ...",0,-3,1,0,4,2
Paya Lebar,Paya Lebar West,nature,10,4.6,5,0,1,3,2,0,0,0,4,0,0,0,"Quiet, underrated gem in the northeast. Punggol Park has a really chill vibe, especially around the big lake in the middle. Great for evening walks, light jogs, or just sitting dow... || If u are in Hougang / Sengkang area, and wanted a park to stroll or exercise. Try this Punggol Park. Pls note that although it called Punggol Park, it’s actually in end of upper Se... || Actually, It's a Nice and quiet park with a running loop around a pond.The park with a lot of place to rest chair benches. It's shady with huge trees and bird chirping. The place i...",5,-2,2,0,4,0
Paya Lebar,Plab,education,10,3.8,1,0,2,1,0,0,1,0,0,0,0,0,"Even though this library is not as big as Woodlands and Jurong East Regional Libraries, it still carries plenty of books and it’s spacious enough too with plenty of comfortable sea... || My rating: 4/5 What I like in libraries: Books that are available that I originally have on my online To-Be-Read (TBR). Spacious environments. Multiple book genres. I wish that the... || Air quality in this library is really bad. I don’t think it’s suitable for kids/teens. Carpet floor collects so much dust, should be replaced. This is my go to library in my pri sc...",1,1,0,1,0,0
Paya Lebar,Plab,transport,10,4.0,0,0,2,3,3,0,1,0,4,0,0,0,Met an extremely helpful young man working at Tai Seng Mrt station by the name of Kai Yong. He spent a fair bit of time explaining to me how to get to my destination due to the und... || I want to compliment a crowd marshal by the name of Ricardo! He is a perfect example of excellent service where he rendered a great help to me just now by giving me an accurate and... || key amenities at taiseng station 1️⃣ lift located after exiting the gantry where it is exit A/C 2️⃣ toilet located after exiting the gantry where it is exit B 3️⃣ ATM (POSB/OCBC) l...,0,-1,3,1,4,0
Paya Lebar,Plab,food,10,4.8,1,3,0,7,0,0,0,0,0,0,3,0,"Decent spot for variety, but not for those craving familiar Pakistani flavours Visited Lau Pa Sat (Lay Pa Sat) recently in Singapore. It’s a lively and iconic hawker centre with pl... || fantastic place to grab some food and/or beer. Famous for the skewers on the street, especially the chicken satay. Plenty of options to choose from, Indian, Arabic, Chinese, Singap... || There's no need to write much about this place; you simply must stop in for a fantastic meal. There are plenty of street food joints offering a variety of Asian cuisines. Everythin...",-2,-7,0,0,0,3
Paya Lebar,Plab,shopping,10,4.3,0,0,0,2,1,0,0,0,6,0,0,1,"Refurbished recently. Some nice deco outside but not much has changed. The net playground is still there, which is a good thing and a unique attraction to this mall. || 🟠 City Square Mall 180 Kitchener Road Singapore 208539 🟣 Location = 🟣 the mall is located at the junction of Serangoon Road and Kitchener Road. 🟣 It is directly connected to the Fa... || If you are around Little India area, City Square Mall is actually a pretty nice place to chill and makan. It's just a short walk from Mustafa Centre and the mall has a good mix of ...",0,-2,1,0,6,-1
Paya Lebar,Plab,recreation,10,4.1,0,0,0,1,0,0,0,0,2,0,1,0,"Great pool with indoor and outdoor options. You could even swim when there is lightning alert. Indoor pool is cool and water is not salty. Toilet is a little run down but it’s ok. || A nice beautiful place ... There is a library... Foods ... Places to sit n relax ... Movie screen to watch movies... 😉 Bedok polyclinic...there is a library inside bedok hub...ther... || This is a large swimming complex and great for kids on the 5th floor. There are 3 pools. One for small kiddies, one intermediate and one advanced. Pool is not heated but good for w...",0,-1,0,0,2,1
Paya Lebar,Plab,nature,10,4.7,7,0,3,5,3,0,0,0,2,0,0,0,"Beautiful park in the middle of housing estate in Sengkang. Opened area with plenty of space for outdoor activities and picnics. There is a Tenderbest restaurant nearby. Clean and ... || Love this park. Scenic. Bridges. Ponds. Chickens. Parrots. After a jog/walk, hop in to Tenderbest for a cuppa. Bliss. || Big open space. Terrapins roam free (don't feel, I guess and be careful of where you step). Also monitor lizards. Peaceful, air is so clean and fresh. Love the views and the vibes....",7,-2,3,0,2,0
