planning_area,subzone,poi_dimension,review_count,avg_review_rating,noise_positive_mentions,noise_negative_mentions,crowding_positive_mentions,crowding_negative_mentions,cleanliness_positive_mentions,cleanliness_negative_mentions,safety_positive_mentions,safety_negative_mentions,convenience_positive_mentions,convenience_negative_mentions,price_positive_mentions,price_negative_mentions,representative_reviews,noise_net_mentions,crowding_net_mentions,cleanliness_net_mentions,safety_net_mentions,convenience_net_mentions,price_net_mentions
Ang Mo Kio,Cheng San,recreation,10,3.5,0,0,0,0,1,0,1,0,1,0,0,0,The swimming complex was really great. But there's only one problem... They don't allow swimsuits with zippers when going to the slides || definitely will come again to enjoy the facility here! sheltered and water playgrounds available to play around. || The toilet cleaner aunty is super rude. Not first time encounter this problem. As level 2 under renovation. Lot of ppl rush to toilet near mcd at level 1. The aunty just mop their ...,0,0,1,1,1,0
Ang Mo Kio,Cheng San,nature,10,4.5,6,0,1,0,0,0,0,0,0,0,0,0,"The park itself is fine if you don't intend to go onto the other side of the waterway because the number of bridges linking the two sides are few and far apart. I am not sure why i... || Great place for a family walk. Quite a lot of wildlife and nature you can spot here if you look closely. || Nature's serenity and wonder, 😜 if you don't mind just a quiet morning walk or family walk ☺️🍀😎💕👍🏽🌈",6,1,0,0,0,0
Ang Mo Kio,Chong Boon,education,10,4.9,5,0,1,1,2,0,0,0,2,0,0,0,"My P1 daughter loves EduFirst- especially Teacher Precia and Teacher Yanxin who have been so kind, loving and patient with her. She has benefitted tremendously not just from their ... || I attended Mandarin classes at EduFirst AMC for a year. My teacher, Precia, was wonderful, and I liked her teaching style. She is incredibly kind, patient, and always encouraging. ... || I am very grateful to the EduFirst for helping my child pass the AEIS exam and get into a local school now (Yew Tee Primary). Now, I am getting my younger son back at EduFirst to p...",5,0,2,0,2,0
Ang Mo Kio,Chong Boon,transport,10,4.5,0,0,0,2,3,0,0,0,5,0,0,0,"One-North is a very well-structured MRT station, perfectly servicing one of Singapore's major business and industrial districts. The layout is refreshingly straightforward, making ... || You would love the nice aroma when you come out of the train in the morning. Still can't figure out from which store. A lot of good food options. Cold storage at the MRT level. || 🟧One-north MRT Station 🟨 9 Ayer Rajah Ave, Singapore 138647 🟦One-North Station is connected to the integrated office/retail complexes of Fusionopolis, Connexis, Symbiosis and Biopo...",0,-2,3,0,5,0
Ang Mo Kio,Chong Boon,food,10,4.6,0,0,1,4,1,0,0,0,2,0,2,1,"Vegetarian hor fun was nice! Generous portion with a lot of ingredients (veggies and mock meats) at only $5 || This is my offday favourite lunch place. All the way from Bedok to here for these 2 foods. This boneless chicken rice honestly is the best. Fragrance rice, thick and juicy chicken,... || A medium sized hawker centre which is clean, spacious and well ventilated. There is always a long queue at the roast meat stall. Tried their assorted roast meat set for one person ...",0,-3,1,0,2,1
Ang Mo Kio,Chong Boon,shopping,10,4.6,0,0,0,2,3,0,0,1,4,0,0,0,"AMK Hub is one of the most convenient and practical malls in Ang Mo Kio. The location is excellent, as it is directly connected to Ang Mo Kio MRT station and the bus interchange, m... || AMK Hub is a really convenient neighbourhood mall, especially since it’s directly connected to Ang Mo Kio MRT and the bus interchange. It’s super easy to get to, which makes it a p... || A good, classic neighbourhood mall with food options that leave you spoilt for choice. A rectangular-shaped mall with basements mostly eateries, Level 1 & 2 mostly shops, and Level...",0,-2,3,-1,4,0
Ang Mo Kio,Chong Boon,recreation,10,4.0,0,0,1,0,3,0,0,0,1,0,0,0,"Came here for a toastmasters meeting. Great facilities and ambiance. It looks like an engaging and well operated community Center. || Thank you Veronica for helping me to settle the Singpass matters. Also Karen too for your help re the SG seniors vouchers. These are 2 beautiful, kind n patient souls! || Has a sheltered basketball court that is used for everything except basketball. Ring is missing on one side of the court. Had so much potential as one of the only few sheltered bas...",0,1,3,0,1,0
Ang Mo Kio,Chong Boon,nature,10,4.9,10,0,2,3,1,0,0,0,0,0,0,0,"I visited here for a morning walk. The park is quite large, so you'll definitely work up a sweat walking around. I highly recommend bringing a water bottle. It's full of nature, an... || Relaxing spot, perfect for a nature retreat while in the city. A lot less crowded than you'd expect, considering it's central spot. It's a collection of spots really, rather than a... || This is a quiet green park in Singapore. Looks like an old park with lot of greenery. It's clam, quiet and with lot of shade its ideal for a relaxing time. The famous Fort canning ...",10,-1,1,0,0,0
Ang Mo Kio,Kebun Bahru,education,10,4.9,5,0,1,0,2,0,2,0,2,0,0,0,"An outstanding preschool with excellent management and a team of passionate educators. The principal leads with great professionalism and heart, creating a positive and safe learni... || Excellent preschool with dedicated teachers and a well-structured curriculum. The staff truly care about each child’s development, and communication with parents is always clear an... || I decided to enrol my girl in this branch because of the teachers’ experience and attention to detail. My husband and I appreciate how the principal addressed our concerns and supp...",5,1,2,2,2,0
Ang Mo Kio,Kebun Bahru,transport,10,4.0,1,1,0,1,3,0,0,0,5,0,0,0,"It is very convenient as I can travel there very easily by bus or mrt because those are within walking distance of the community club. There is a big basketball court there for eve... || The MAEC is very unfair.this cc had very bias system when disturbing hari raya ang pao tge recently incidents was 7th March 2026. supposedly those have SMTA are eligible for the an... || Who knew that community clubs in Singapore could be so full of surprises? I was here for a community CPR-AED workshop, and it just so happens that Kebun Bahru CC IAEC was organisin...",0,-1,3,0,5,0
Ang Mo Kio,Kebun Bahru,food,10,4.8,1,3,0,7,0,0,0,0,0,0,3,0,"Decent spot for variety, but not for those craving familiar Pakistani flavours Visited Lau Pa Sat (Lay Pa Sat) recently in Singapore. It’s a lively and iconic hawker centre with pl... || fantastic place to grab some food and/or beer. Famous for the skewers on the street, especially the chicken satay. Plenty of options to choose from, Indian, Arabic, Chinese, Singap... || There's no need to write much about this place; you simply must stop in for a fantastic meal. There are plenty of street food joints offering a variety of Asian cuisines. Everythin...",-2,-7,0,0,0,3
Ang Mo Kio,Kebun Bahru,shopping,10,4.4,0,0,1,1,2,0,0,1,5,0,1,0,"A nice and modern mall conveniently located at the Jurong East transportation hub, with sheltered walkways linking it to two other popular malls in the area. The mall is spacious, ... || Mall is around 10 years old located in Jurong east central and beside the MRT station. Good shopper traffic, more home goods, Fnb and lifestyle/services shops such as Nittori, Drea... || Great place for casual shopping. Good spread of food. Easy connection to the jurong east train station.",0,0,2,-1,5,1
Ang Mo Kio,Kebun Bahru,recreation,10,4.3,0,0,1,0,4,0,0,1,3,0,0,0,"Was here for an Edusave award ceremony at the MPH, which is clean and has aircon. The open air area is also sheltered and has a huge fan so it's not hot. There are also counters to... || First time booking a pickleball court for play on Tuesday (20 Jan, 8-9am) and when we arrived at the CC, the only hall that we saw was dark and empty. As the counter was not open, ... || The volunteer staff there were very polite and provided clear, correct guidance. I’m very grateful for their service—it solved my problem and helped me save a considerable amount o...",0,1,4,-1,3,0
Ang Mo Kio,Kebun Bahru,nature,10,5.0,7,0,1,1,0,0,0,0,0,0,1,0,"I visited here for a morning walk. The park is quite large, so you'll definitely work up a sweat walking around. I highly recommend bringing a water bottle. It's full of nature, an... || Relaxing spot, perfect for a nature retreat while in the city. A lot less crowded than you'd expect, considering it's central spot. It's a collection of spots really, rather than a... || This is a quiet green park in Singapore. Looks like an old park with lot of greenery. It's clam, quiet and with lot of shade its ideal for a relaxing time. The famous Fort canning ...",7,0,0,0,0,1
Ang Mo Kio,Sembawang Hills,education,10,4.8,5,0,1,0,2,0,0,0,2,0,0,0,"Both my children were taught by teacher En Tong, and they really enjoyed her lessons and showed clear improvement during the time with her. While my younger child did not do as wel... || Before joining learning point, one of my initial struggles was answering comprehension questions accurately. Learning Point provides great tips and compre techniques which has help... || My child has been with Teacher En Tong for the past year for P3 Math and we really appreciate her dedication in teaching, putting in extra time and effort to make sure the weaker s...",5,1,2,0,2,0
Ang Mo Kio,Sembawang Hills,transport,10,3.0,0,0,0,3,2,0,0,0,3,0,0,0,"Bus interchange with bus services Express to Upper East Coast Shenton Way Tampines Clementi Toa Payoh Marine Parade Woodlands Sengkang and Punggol. covered pathway to Ang Mo Kio MR... || Bus 73 almost always never on time. Yesterday, I waited 30 minutes for a bus that was supposed to only be 9 minutes. Currently, I am in line and I checked the bus app: arriving bec... || Bus interchange at the first floor of Integrated shopping mall walking distance to Ang Mo Kio MRT with plenty of dinning shopping banking supermarkets library cinemas entertainment...",0,-3,2,0,3,0
Ang Mo Kio,Sembawang Hills,food,5,4.0,0,0,0,1,4,0,0,0,1,0,1,1,"A great place to makan after hikes at nearby reservoirs. Used to be a very popular hawker centre but for some reason, some stalls have closed down and are still vacant. That said, ... || This hawker is along Upper Thomson Road even though is called Sembawang Hill Hawker Centre. The front car park is always full with very limited slots. The next is beside Esso Stati... || Delicious yet affordable Char Siew and Roasted Pork Rice ($5) or Wanton mee ($6) . Char Siew slightly saltier (3.5/5), Roasted Pork was crispy and thick cut (4/5), wanton mee was s...",0,-1,4,0,1,0
Ang Mo Kio,Sembawang Hills,shopping,10,4.2,0,0,0,3,3,0,0,1,7,0,0,0,"AMK Hub is one of the most convenient and practical malls in Ang Mo Kio. The location is excellent, as it is directly connected to Ang Mo Kio MRT station and the bus interchange, m... || AMK Hub is a really convenient neighbourhood mall, especially since it’s directly connected to Ang Mo Kio MRT and the bus interchange. It’s super easy to get to, which makes it a p... || A good, classic neighbourhood mall with food options that leave you spoilt for choice. A rectangular-shaped mall with basements mostly eateries, Level 1 & 2 mostly shops, and Level...",0,-3,3,-1,7,0
Ang Mo Kio,Sembawang Hills,recreation,10,4.2,1,1,1,0,4,0,0,0,3,0,0,0,"My elderly sister (75yo) stays at block 417. She just gotton her new mobile phone. She is not a tech person, should say sometimes quite fearful (as nowadays too many scam cases via... || Thank you to the Yoga teacher who welcomed me into her practice group and graciously accepted me at my age to train alongside with everyone. She is a humble and warm-hearted teache... || Spacious indoor hall. Ample outdoor car parking nearby. There are plenty of F&B options nearby at pocket-friendly prices.",0,1,4,0,3,0
Ang Mo Kio,Sembawang Hills,nature,10,4.5,8,0,1,2,1,0,0,0,0,0,0,0,"The park itself is fine if you don't intend to go onto the other side of the waterway because the number of bridges linking the two sides are few and far apart. I am not sure why i... || Great place for a family walk. Quite a lot of wildlife and nature you can spot here if you look closely. || Nature's serenity and wonder, 😜 if you don't mind just a quiet morning walk or family walk ☺️🍀😎💕👍🏽🌈",8,-1,1,0,0,0
Ang Mo Kio,Shangri-La,education,10,4.9,6,0,3,0,2,0,0,0,3,0,0,0,"Visited the National Library Building mainly for The Albatross File: Singapore’s Independence Declassified exhibition, and it turned out to be a meaningful experience. The exhibiti... || The National Library is conveniently located with good traffic access from around the island. It’s a comfy cool place to be if your want to study, research and just reading. You ma... || The Albatross File exhibition at NLB is a fascinating showcase of Singapore’s separation history, featuring declassified documents, oral histories, and immersive multimedia display...",6,3,2,0,3,0
Ang Mo Kio,Shangri-La,transport,10,4.6,1,0,0,1,6,0,0,0,3,0,0,0,"Passed by here for a transit. It was interconnected, with a nice walk to the respective MRT lines. Everything there is clean and polished. The toilet is immaculate too, with enough... || Its a lively street in the evenings. Singapore sleeps early so these streets also sleep off 😴. Visit during Daytime and evenings eat the Bread Ice-cream and have a nice time . Some... || I love this new Brown Line Mrt, Orchard Boulevard, huge clean Area, really easy to get to Wheelock place, Shaw Center, Paterson through underground, few stops from Orchard to Marin...",1,-1,6,0,3,0
Ang Mo Kio,Shangri-La,food,10,4.8,1,3,0,7,0,0,0,0,0,0,3,0,"Decent spot for variety, but not for those craving familiar Pakistani flavours Visited Lau Pa Sat (Lay Pa Sat) recently in Singapore. It’s a lively and iconic hawker centre with pl... || fantastic place to grab some food and/or beer. Famous for the skewers on the street, especially the chicken satay. Plenty of options to choose from, Indian, Arabic, Chinese, Singap... || There's no need to write much about this place; you simply must stop in for a fantastic meal. There are plenty of street food joints offering a variety of Asian cuisines. Everythin...",-2,-7,0,0,0,3
Ang Mo Kio,Shangri-La,shopping,10,4.2,0,0,0,1,2,0,0,1,4,0,1,1,"AMK Hub is one of the most convenient and practical malls in Ang Mo Kio. The location is excellent, as it is directly connected to Ang Mo Kio MRT station and the bus interchange, m... || AMK Hub is a really convenient neighbourhood mall, especially since it’s directly connected to Ang Mo Kio MRT and the bus interchange. It’s super easy to get to, which makes it a p... || A good, classic neighbourhood mall with food options that leave you spoilt for choice. A rectangular-shaped mall with basements mostly eateries, Level 1 & 2 mostly shops, and Level...",0,-1,2,-1,4,0
Ang Mo Kio,Shangri-La,recreation,10,4.2,1,1,1,0,4,0,0,0,3,0,0,0,"My elderly sister (75yo) stays at block 417. She just gotton her new mobile phone. She is not a tech person, should say sometimes quite fearful (as nowadays too many scam cases via... || Thank you to the Yoga teacher who welcomed me into her practice group and graciously accepted me at my age to train alongside with everyone. She is a humble and warm-hearted teache... || Spacious indoor hall. Ample outdoor car parking nearby. There are plenty of F&B options nearby at pocket-friendly prices.",0,1,4,0,3,0
Ang Mo Kio,Shangri-La,nature,10,4.9,8,0,2,1,0,0,0,0,0,0,0,0,"I visited here for a morning walk. The park is quite large, so you'll definitely work up a sweat walking around. I highly recommend bringing a water bottle. It's full of nature, an... || Relaxing spot, perfect for a nature retreat while in the city. A lot less crowded than you'd expect, considering it's central spot. It's a collection of spots really, rather than a... || This is a quiet green park in Singapore. Looks like an old park with lot of greenery. It's clam, quiet and with lot of shade its ideal for a relaxing time. The famous Fort canning ...",8,1,0,0,0,0
Ang Mo Kio,Tagore,education,10,4.9,5,0,1,0,2,0,0,0,2,0,0,0,"The writing techniques taught by my W@W teacher are easy to remember! Makes it easy to know what to write. I'm not scared of my school exam anymore because I finally have a few tri... || Tr Glenn has been caring and helpful towards my son. He is always prompt and constructive in giving feedbacks on ways to improve my son's compo. My son enjoys his lessons very much... || As a mother of two kids, W@W has been extremely helpful for both of them. It had taught them how to write a fluent composition with interesting storylines, improving their score si...",5,1,2,0,2,0
Ang Mo Kio,Tagore,transport,10,4.5,0,0,0,2,3,0,0,0,5,0,0,0,"One-North is a very well-structured MRT station, perfectly servicing one of Singapore's major business and industrial districts. The layout is refreshingly straightforward, making ... || You would love the nice aroma when you come out of the train in the morning. Still can't figure out from which store. A lot of good food options. Cold storage at the MRT level. || 🟧One-north MRT Station 🟨 9 Ayer Rajah Ave, Singapore 138647 🟦One-North Station is connected to the integrated office/retail complexes of Fusionopolis, Connexis, Symbiosis and Biopo...",0,-2,3,0,5,0
Ang Mo Kio,Tagore,food,10,4.8,1,3,0,7,0,0,0,0,0,0,3,0,"Decent spot for variety, but not for those craving familiar Pakistani flavours Visited Lau Pa Sat (Lay Pa Sat) recently in Singapore. It’s a lively and iconic hawker centre with pl... || fantastic place to grab some food and/or beer. Famous for the skewers on the street, especially the chicken satay. Plenty of options to choose from, Indian, Arabic, Chinese, Singap... || There's no need to write much about this place; you simply must stop in for a fantastic meal. There are plenty of street food joints offering a variety of Asian cuisines. Everythin...",-2,-7,0,0,0,3
Ang Mo Kio,Tagore,shopping,10,4.2,0,0,0,3,3,0,0,1,7,0,0,0,"AMK Hub is one of the most convenient and practical malls in Ang Mo Kio. The location is excellent, as it is directly connected to Ang Mo Kio MRT station and the bus interchange, m... || AMK Hub is a really convenient neighbourhood mall, especially since it’s directly connected to Ang Mo Kio MRT and the bus interchange. It’s super easy to get to, which makes it a p... || A good, classic neighbourhood mall with food options that leave you spoilt for choice. A rectangular-shaped mall with basements mostly eateries, Level 1 & 2 mostly shops, and Level...",0,-3,3,-1,7,0
Ang Mo Kio,Tagore,recreation,10,3.3,0,0,0,0,0,0,2,0,1,0,0,0,"Came here for a toastmasters meeting. Great facilities and ambiance. It looks like an engaging and well operated community Center. || Thank you Veronica for helping me to settle the Singpass matters. Also Karen too for your help re the SG seniors vouchers. These are 2 beautiful, kind n patient souls! || Has a sheltered basketball court that is used for everything except basketball. Ring is missing on one side of the court. Had so much potential as one of the only few sheltered bas...",0,0,0,2,1,0
Ang Mo Kio,Tagore,nature,10,4.9,10,0,2,3,1,0,0,0,0,0,0,0,"I visited here for a morning walk. The park is quite large, so you'll definitely work up a sweat walking around. I highly recommend bringing a water bottle. It's full of nature, an... || Relaxing spot, perfect for a nature retreat while in the city. A lot less crowded than you'd expect, considering it's central spot. It's a collection of spots really, rather than a... || This is a quiet green park in Singapore. Looks like an old park with lot of greenery. It's clam, quiet and with lot of shade its ideal for a relaxing time. The famous Fort canning ...",10,-1,1,0,0,0
Ang Mo Kio,Townsville,education,10,4.9,5,0,1,0,3,0,0,0,2,0,0,0,"Really like this library. There are many types of books and magazines to choose from, and it even has a second floor. The place is bright and clean. Staff are friendly and helpful.... || Clean, pleasant and quiet - truly a sanctuary for anyone who appreciates peaceful moments. It's about a 15-minute walk from Ang Mo Kio MRT station, but I genuinely enjoy the stroll... || Big, quiet, selection of books is awesome. Not as many desks as compared to other libraries. So if you're looking for a place to study, pls go elsewhere like punggol and don't hog ...",5,1,3,0,2,0
Ang Mo Kio,Townsville,transport,10,4.0,1,0,0,2,0,0,0,0,5,0,0,0,"Bus interchange with bus services Express to Upper East Coast Shenton Way Tampines Clementi Toa Payoh Marine Parade Woodlands Sengkang and Punggol. covered pathway to Ang Mo Kio MR... || Bus 73 almost always never on time. Yesterday, I waited 30 minutes for a bus that was supposed to only be 9 minutes. Currently, I am in line and I checked the bus app: arriving bec... || Bus interchange at the first floor of Integrated shopping mall walking distance to Ang Mo Kio MRT with plenty of dinning shopping banking supermarkets library cinemas entertainment...",1,-2,0,0,5,0
Ang Mo Kio,Townsville,food,10,4.8,1,3,0,7,0,0,0,0,0,0,3,0,"Decent spot for variety, but not for those craving familiar Pakistani flavours Visited Lau Pa Sat (Lay Pa Sat) recently in Singapore. It’s a lively and iconic hawker centre with pl... || fantastic place to grab some food and/or beer. Famous for the skewers on the street, especially the chicken satay. Plenty of options to choose from, Indian, Arabic, Chinese, Singap... || There's no need to write much about this place; you simply must stop in for a fantastic meal. There are plenty of street food joints offering a variety of Asian cuisines. Everythin...",-2,-7,0,0,0,3
Ang Mo Kio,Townsville,shopping,10,4.7,0,0,0,3,2,0,0,1,5,0,1,1,"This is one of the well-known hawker centres in Ang Mo Kio – Teck Ghee Square. It has been around for ages and remains a favourite among locals. Some of my go-to stalls here includ... || Good quality, Good value! One of the most reasonably priced stall. Most expensive MSW is $12.50 per kg. Buy 5 free 1. Durian arrives at about 3.45pm by which time queue starts to f... || The fish soup was fresh, tender, and cooked just right. Super long queue one. Must patience abit is old old uncle cooking",0,-3,2,-1,5,0
Ang Mo Kio,Townsville,recreation,10,3.4,0,0,0,0,0,0,0,0,0,0,0,0,"Came here for a toastmasters meeting. Great facilities and ambiance. It looks like an engaging and well operated community Center. || Thank you Veronica for helping me to settle the Singpass matters. Also Karen too for your help re the SG seniors vouchers. These are 2 beautiful, kind n patient souls! || Has a sheltered basketball court that is used for everything except basketball. Ring is missing on one side of the court. Had so much potential as one of the only few sheltered bas...",0,0,0,0,0,0
Ang Mo Kio,Townsville,nature,10,4.8,5,0,4,2,3,0,0,0,1,0,0,0,"Beautiful park in the middle of housing estate in Sengkang. Opened area with plenty of space for outdoor activities and picnics. There is a Tenderbest restaurant nearby. Clean and ... || Love this park. Scenic. Bridges. Ponds. Chickens. Parrots. After a jog/walk, hop in to Tenderbest for a cuppa. Bliss. || Big open space. Terrapins roam free (don't feel, I guess and be careful of where you step). Also monitor lizards. Peaceful, air is so clean and fresh. Love the views and the vibes....",5,2,3,0,1,0
Ang Mo Kio,Yio Chu Kang,education,10,4.9,5,0,1,0,2,0,0,0,2,0,0,0,"Really like this library. There are many types of books and magazines to choose from, and it even has a second floor. The place is bright and clean. Staff are friendly and helpful.... || Clean, pleasant and quiet - truly a sanctuary for anyone who appreciates peaceful moments. It's about a 15-minute walk from Ang Mo Kio MRT station, but I genuinely enjoy the stroll... || Big, quiet, selection of books is awesome. Not as many desks as compared to other libraries. So if you're looking for a place to study, pls go elsewhere like punggol and don't hog ...",5,1,2,0,2,0
Ang Mo Kio,Yio Chu Kang,transport,10,4.6,1,0,0,2,2,0,0,0,5,0,0,0,"Located at Ang Mo Kio Avenue 3 near the junction of Ang Mo Kio Avenue 8 and Ang Mo Kio Street 42, this MRT station will be on the first phase of the Cross Island MRT Line (CRL) and... || Would like to compliment the 4 staff at AMK station ( on 15 February around 930pm) who promptly helped a lady who sat the floor, feeling breathless and wanted to vomit. They brough... || MRT with connections! Next to Ang Mo Kio Hub Jubilee Square Djitsun Mall Fairprice Boardway Plaza with plenty of local delights and Western food shopping banking supermarkets groce...",1,-2,2,0,5,0
Ang Mo Kio,Yio Chu Kang,food,10,4.1,0,0,1,3,1,0,0,0,1,0,4,0,"Vegetarian hor fun was nice! Generous portion with a lot of ingredients (veggies and mock meats) at only $5 || This is my offday favourite lunch place. All the way from Bedok to here for these 2 foods. This boneless chicken rice honestly is the best. Fragrance rice, thick and juicy chicken,... || A medium sized hawker centre which is clean, spacious and well ventilated. There is always a long queue at the roast meat stall. Tried their assorted roast meat set for one person ...",0,-2,1,0,1,4
Ang Mo Kio,Yio Chu Kang,shopping,10,4.2,0,0,0,3,3,0,0,1,7,0,0,0,"AMK Hub is one of the most convenient and practical malls in Ang Mo Kio. The location is excellent, as it is directly connected to Ang Mo Kio MRT station and the bus interchange, m... || AMK Hub is a really convenient neighbourhood mall, especially since it’s directly connected to Ang Mo Kio MRT and the bus interchange. It’s super easy to get to, which makes it a p... || A good, classic neighbourhood mall with food options that leave you spoilt for choice. A rectangular-shaped mall with basements mostly eateries, Level 1 & 2 mostly shops, and Level...",0,-3,3,-1,7,0
Ang Mo Kio,Yio Chu Kang,recreation,10,4.2,1,1,1,0,4,0,0,0,3,0,0,0,"My elderly sister (75yo) stays at block 417. She just gotton her new mobile phone. She is not a tech person, should say sometimes quite fearful (as nowadays too many scam cases via... || Thank you to the Yoga teacher who welcomed me into her practice group and graciously accepted me at my age to train alongside with everyone. She is a humble and warm-hearted teache... || Spacious indoor hall. Ample outdoor car parking nearby. There are plenty of F&B options nearby at pocket-friendly prices.",0,1,4,0,3,0
