planning_area,subzone,poi_dimension,review_count,avg_review_rating,noise_positive_mentions,noise_negative_mentions,crowding_positive_mentions,crowding_negative_mentions,cleanliness_positive_mentions,cleanliness_negative_mentions,safety_positive_mentions,safety_negative_mentions,convenience_positive_mentions,convenience_negative_mentions,price_positive_mentions,price_negative_mentions,representative_reviews,noise_net_mentions,crowding_net_mentions,cleanliness_net_mentions,safety_net_mentions,convenience_net_mentions,price_net_mentions
Serangoon,Seletar Hills,recreation,10,3.7,1,0,0,3,2,0,1,0,0,0,0,0,The swimming complex was really great. But there's only one problem... They don't allow swimsuits with zippers when going to the slides || definitely will come again to enjoy the facility here! sheltered and water playgrounds available to play around. || The toilet cleaner aunty is super rude. Not first time encounter this problem. As level 2 under renovation. Lot of ppl rush to toilet near mcd at level 1. The aunty just mop their ...,1,-3,2,1,0,0
Serangoon,Seletar Hills,nature,10,4.4,8,0,0,3,0,0,0,0,1,0,0,0,"The park itself is fine if you don't intend to go onto the other side of the waterway because the number of bridges linking the two sides are few and far apart. I am not sure why i... || Great place for a family walk. Quite a lot of wildlife and nature you can spot here if you look closely. || Nature's serenity and wonder, 😜 if you don't mind just a quiet morning walk or family walk ☺️🍀😎💕👍🏽🌈",8,-3,0,0,1,0
Serangoon,Serangoon Central,education,10,4.2,0,0,0,1,0,0,0,0,0,0,0,0,"Hi Team, Greeting! Today session was very helpful in improving my understanding of marketing and the tools used to promote it effectively. It was my first time learning how to use ... || Thank you for the programme. I found it highly insightful and gained valuable knowledge in marketing strategies. The curriculum was engaging and well-structured, with meaningful sh... || Two major sessions were conducted — Marketing and Curriculum. In the Marketing session, I learned various marketing strategies through Facebook and Instagram. I also gained experie...",0,-1,0,0,0,0
Serangoon,Serangoon Central,transport,10,3.8,0,0,1,2,2,0,1,0,4,0,0,0,Please check the photos carefully. It might be helpful. The authority is updating the MRT lines. We need to concern about the route and movement. || Whose bright idea was it to have one-direction escalators that stay empty while the foot traffic is clearly flowing the other way? The efficiency is non-existent. || Serangoon mrt Nex shopping Mall Near Serangoon Bus Interchange Rating 4.6 Tonight Sylvia Ang Known as Ang Lay Kheng went Serangoon MRT To purple line going towards Boon Kheng MRT I...,0,-1,2,1,4,0
Serangoon,Serangoon Central,food,10,4.4,0,0,0,1,0,0,0,0,0,0,1,0,"I had a great experience at Bendemeer Market & Food Centre! 🤩 The nasi lemak was truly delicious and satisfying. 😋 The service was efficient, though not exceptional. The atmosphere... || Ambience is hawker centre so don’t expect aircond etc. But when we are here the weather is quite cooling so it’s okay. Food is good, drink is good. Queued about 30min for the prawn... || Stumbled upon this gem specialising in beef noodle and soup while exploring this food centre after a long hiatus. The beef tendon soup and grilled beef ribs were impressive - to me...",0,-1,0,0,0,1
Serangoon,Serangoon Central,shopping,10,4.3,0,0,0,2,1,0,0,0,6,0,0,1,"Refurbished recently. Some nice deco outside but not much has changed. The net playground is still there, which is a good thing and a unique attraction to this mall. || 🟠 City Square Mall 180 Kitchener Road Singapore 208539 🟣 Location = 🟣 the mall is located at the junction of Serangoon Road and Kitchener Road. 🟣 It is directly connected to the Fa... || If you are around Little India area, City Square Mall is actually a pretty nice place to chill and makan. It's just a short walk from Mustafa Centre and the mall has a good mix of ...",0,-2,1,0,6,-1
Serangoon,Serangoon Central,recreation,10,4.4,2,0,0,2,3,0,0,0,3,0,0,0,"Special thanks to the team at The Serangoon Community Club for their efforts in bringing many events to the community. 👍🏻 The CPR/AED training was not only well delivered, it was v... || Mindfulness Serangoon CC 7 Nov 25. Fri 9 am to 12 noon Rating 4.6 Sylvia Ang Known as Ang Lay Kheng attended Mindfulness. Qi Breathing Hero Story mediation What's your victim Story... || Mindfulness Serangoon CC 18 Sept 25 Rating 4.5 Sylvia Ang known as Ang Lay Kheng attended a Mindfulness course for seniors. We have basic of mindfulness. Mindfulness Quiten your mi...",2,-2,3,0,3,0
Serangoon,Serangoon Central,nature,10,4.7,10,0,1,5,1,0,0,0,1,0,0,0,"Quiet, underrated gem in the northeast. Punggol Park has a really chill vibe, especially around the big lake in the middle. Great for evening walks, light jogs, or just sitting dow... || If u are in Hougang / Sengkang area, and wanted a park to stroll or exercise. Try this Punggol Park. Pls note that although it called Punggol Park, it’s actually in end of upper Se... || Actually, It's a Nice and quiet park with a running loop around a pond.The park with a lot of place to rest chair benches. It's shady with huge trees and bird chirping. The place i...",10,-4,1,0,1,0
Serangoon,Serangoon Garden,education,10,4.2,0,0,0,1,0,0,1,0,0,0,0,0,"Kudos to mindchamps @serangoon for organising such a fun family event! My girl had so much fun here. Thank you! || We’re very grateful to Ms J and Lee Lao Shi for their patience and dedication. They make sure our child is well cared for, from encouraging him to eat well (including his vegetable... || Overall, I’m happy with Cailey’s preschool. The teachers are patient, caring, and supportive—especially important for a child who takes time to warm up. Communication with parents ...",0,-1,0,1,0,0
Serangoon,Serangoon Garden,transport,10,4.4,0,0,1,3,1,0,0,0,3,0,2,1,Please check the photos carefully. It might be helpful. The authority is updating the MRT lines. We need to concern about the route and movement. || Whose bright idea was it to have one-direction escalators that stay empty while the foot traffic is clearly flowing the other way? The efficiency is non-existent. || Serangoon mrt Nex shopping Mall Near Serangoon Bus Interchange Rating 4.6 Tonight Sylvia Ang Known as Ang Lay Kheng went Serangoon MRT To purple line going towards Boon Kheng MRT I...,0,-2,1,0,3,1
Serangoon,Serangoon Garden,food,10,4.5,0,3,0,5,0,0,0,0,0,0,1,0,"Decent spot for variety, but not for those craving familiar Pakistani flavours Visited Lau Pa Sat (Lay Pa Sat) recently in Singapore. It’s a lively and iconic hawker centre with pl... || fantastic place to grab some food and/or beer. Famous for the skewers on the street, especially the chicken satay. Plenty of options to choose from, Indian, Arabic, Chinese, Singap... || There's no need to write much about this place; you simply must stop in for a fantastic meal. There are plenty of street food joints offering a variety of Asian cuisines. Everythin...",-3,-5,0,0,0,1
Serangoon,Serangoon Garden,shopping,10,4.2,0,0,0,3,3,0,0,1,7,0,0,0,"AMK Hub is one of the most convenient and practical malls in Ang Mo Kio. The location is excellent, as it is directly connected to Ang Mo Kio MRT station and the bus interchange, m... || AMK Hub is a really convenient neighbourhood mall, especially since it’s directly connected to Ang Mo Kio MRT and the bus interchange. It’s super easy to get to, which makes it a p... || A good, classic neighbourhood mall with food options that leave you spoilt for choice. A rectangular-shaped mall with basements mostly eateries, Level 1 & 2 mostly shops, and Level...",0,-3,3,-1,7,0
Serangoon,Serangoon Garden,recreation,10,3.9,0,0,0,2,1,0,0,0,2,0,0,0,The swimming complex was really great. But there's only one problem... They don't allow swimsuits with zippers when going to the slides || definitely will come again to enjoy the facility here! sheltered and water playgrounds available to play around. || The toilet cleaner aunty is super rude. Not first time encounter this problem. As level 2 under renovation. Lot of ppl rush to toilet near mcd at level 1. The aunty just mop their ...,0,-2,1,0,2,0
Serangoon,Serangoon Garden,nature,10,4.7,10,0,1,5,1,0,0,0,1,0,0,0,"Quiet, underrated gem in the northeast. Punggol Park has a really chill vibe, especially around the big lake in the middle. Great for evening walks, light jogs, or just sitting dow... || If u are in Hougang / Sengkang area, and wanted a park to stroll or exercise. Try this Punggol Park. Pls note that although it called Punggol Park, it’s actually in end of upper Se... || Actually, It's a Nice and quiet park with a running loop around a pond.The park with a lot of place to rest chair benches. It's shady with huge trees and bird chirping. The place i...",10,-4,1,0,1,0
Serangoon,Serangoon North,education,10,4.2,0,0,0,1,0,0,1,0,0,0,0,0,"We enrolled our daughter to MindChamps Buangkok earlier this year and it has been a great decision for us. The teachers are caring and take care of our daughter well. Kudos to outg... || We had a wonderful time at the family carnival! The teachers were very friendly and supportive, which made the event a great success. The kids especially enjoyed the activities, wi... || We are so grateful to have found MindChamps Preschool @ Buangkok! From the very first day, the warmth, professionalism, and dedication of the team have been outstanding. The teache...",0,-1,0,1,0,0
Serangoon,Serangoon North,transport,10,3.8,0,0,1,2,2,0,1,0,4,0,0,0,Please check the photos carefully. It might be helpful. The authority is updating the MRT lines. We need to concern about the route and movement. || Whose bright idea was it to have one-direction escalators that stay empty while the foot traffic is clearly flowing the other way? The efficiency is non-existent. || Serangoon mrt Nex shopping Mall Near Serangoon Bus Interchange Rating 4.6 Tonight Sylvia Ang Known as Ang Lay Kheng went Serangoon MRT To purple line going towards Boon Kheng MRT I...,0,-1,2,1,4,0
Serangoon,Serangoon North,food,10,4.5,0,0,0,4,0,0,0,0,0,0,2,1,"This hawker has many good stalls and the place is airy enough. Our favourite is Zuzu, a Turkish stall whose butter rice and kebabs are excellent. Apparently they have two restauran... || This place car park is crowded even though there are seats in hawker centre. The exit out to main serangoon garden way is always jam. Other than transport, there are crowd in nasi ... || I would give 10 stars if it is possible. I highly recommend trying the gong bao ji from the zi char store. The portion was generous, the caramelized onions complemented the chicken...",0,-4,0,0,0,1
Serangoon,Serangoon North,shopping,10,4.2,0,0,0,3,3,0,0,1,7,0,0,0,"AMK Hub is one of the most convenient and practical malls in Ang Mo Kio. The location is excellent, as it is directly connected to Ang Mo Kio MRT station and the bus interchange, m... || AMK Hub is a really convenient neighbourhood mall, especially since it’s directly connected to Ang Mo Kio MRT and the bus interchange. It’s super easy to get to, which makes it a p... || A good, classic neighbourhood mall with food options that leave you spoilt for choice. A rectangular-shaped mall with basements mostly eateries, Level 1 & 2 mostly shops, and Level...",0,-3,3,-1,7,0
Serangoon,Serangoon North,recreation,10,4.4,2,0,0,2,3,0,0,0,3,0,0,0,"Special thanks to the team at The Serangoon Community Club for their efforts in bringing many events to the community. 👍🏻 The CPR/AED training was not only well delivered, it was v... || Mindfulness Serangoon CC 7 Nov 25. Fri 9 am to 12 noon Rating 4.6 Sylvia Ang Known as Ang Lay Kheng attended Mindfulness. Qi Breathing Hero Story mediation What's your victim Story... || Mindfulness Serangoon CC 18 Sept 25 Rating 4.5 Sylvia Ang known as Ang Lay Kheng attended a Mindfulness course for seniors. We have basic of mindfulness. Mindfulness Quiten your mi...",2,-2,3,0,3,0
Serangoon,Serangoon North,nature,10,4.7,10,0,1,5,1,0,0,0,1,0,0,0,"Quiet, underrated gem in the northeast. Punggol Park has a really chill vibe, especially around the big lake in the middle. Great for evening walks, light jogs, or just sitting dow... || If u are in Hougang / Sengkang area, and wanted a park to stroll or exercise. Try this Punggol Park. Pls note that although it called Punggol Park, it’s actually in end of upper Se... || Actually, It's a Nice and quiet park with a running loop around a pond.The park with a lot of place to rest chair benches. It's shady with huge trees and bird chirping. The place i...",10,-4,1,0,1,0
Serangoon,Serangoon North Ind Estate,education,10,4.2,0,0,0,1,0,0,1,0,0,0,0,0,"We enrolled our daughter to MindChamps Buangkok earlier this year and it has been a great decision for us. The teachers are caring and take care of our daughter well. Kudos to outg... || We had a wonderful time at the family carnival! The teachers were very friendly and supportive, which made the event a great success. The kids especially enjoyed the activities, wi... || We are so grateful to have found MindChamps Preschool @ Buangkok! From the very first day, the warmth, professionalism, and dedication of the team have been outstanding. The teache...",0,-1,0,1,0,0
Serangoon,Serangoon North Ind Estate,transport,10,3.8,0,0,1,2,2,0,1,0,4,0,0,0,Please check the photos carefully. It might be helpful. The authority is updating the MRT lines. We need to concern about the route and movement. || Whose bright idea was it to have one-direction escalators that stay empty while the foot traffic is clearly flowing the other way? The efficiency is non-existent. || Serangoon mrt Nex shopping Mall Near Serangoon Bus Interchange Rating 4.6 Tonight Sylvia Ang Known as Ang Lay Kheng went Serangoon MRT To purple line going towards Boon Kheng MRT I...,0,-1,2,1,4,0
Serangoon,Serangoon North Ind Estate,food,10,4.6,1,0,0,1,0,0,0,0,0,0,1,0,"Had Supper here for the very first time. Loved everything about this place. The atmosphere, the music, the food, Chef Badrul and I assume there is another Chef as well, nailed it o... || Dropped by here for a quick lunch on a weekdays. Still have seats but I still highly recommend to reserve the seats via Google. The food portion is great and we literally can share... || Food was absolutely delicious and flavourful. The seafood aglio olio and Turkey bacon chicken ham pasta was delicious. Their iced teas were amazing as well with a unique touch and ...",1,-1,0,0,0,1
Serangoon,Serangoon North Ind Estate,shopping,10,4.1,0,0,0,3,1,0,0,0,3,0,0,0,"NEX is a big, convenient mall that’s hard to beat for errands or a casual day out. It’s right by Serangoon MRT and the bus interchange, so getting in and out is easy. Inside, it’s ... || Huge shopping mall connected to Serangoon MRT. Has all outlets that you need for shopping and food. Very accessible. Can get a bit crowded on weekends. || Probably the busiest, most bustling mall in the heartlands. It’s a decent size with a pretty good tenant mix, but word on the street is that the old Isetan spot is being turned int...",0,-3,1,0,3,0
Serangoon,Serangoon North Ind Estate,recreation,10,4.3,2,0,1,0,2,0,1,0,3,0,0,0,"Special thanks to the team at The Serangoon Community Club for their efforts in bringing many events to the community. 👍🏻 The CPR/AED training was not only well delivered, it was v... || Mindfulness Serangoon CC 7 Nov 25. Fri 9 am to 12 noon Rating 4.6 Sylvia Ang Known as Ang Lay Kheng attended Mindfulness. Qi Breathing Hero Story mediation What's your victim Story... || Mindfulness Serangoon CC 18 Sept 25 Rating 4.5 Sylvia Ang known as Ang Lay Kheng attended a Mindfulness course for seniors. We have basic of mindfulness. Mindfulness Quiten your mi...",2,1,2,1,3,0
Serangoon,Serangoon North Ind Estate,nature,10,4.4,8,0,0,3,0,0,0,0,1,0,0,0,"The park itself is fine if you don't intend to go onto the other side of the waterway because the number of bridges linking the two sides are few and far apart. I am not sure why i... || Great place for a family walk. Quite a lot of wildlife and nature you can spot here if you look closely. || Nature's serenity and wonder, 😜 if you don't mind just a quiet morning walk or family walk ☺️🍀😎💕👍🏽🌈",8,-3,0,0,1,0
Serangoon,Upper Paya Lebar,education,10,4.2,0,0,0,1,0,0,0,0,0,0,0,0,"Hi Team, Greeting! Today session was very helpful in improving my understanding of marketing and the tools used to promote it effectively. It was my first time learning how to use ... || Thank you for the programme. I found it highly insightful and gained valuable knowledge in marketing strategies. The curriculum was engaging and well-structured, with meaningful sh... || Two major sessions were conducted — Marketing and Curriculum. In the Marketing session, I learned various marketing strategies through Facebook and Instagram. I also gained experie...",0,-1,0,0,0,0
Serangoon,Upper Paya Lebar,transport,10,4.4,0,0,3,3,4,0,1,0,7,0,0,0,Please check the photos carefully. It might be helpful. The authority is updating the MRT lines. We need to concern about the route and movement. || Whose bright idea was it to have one-direction escalators that stay empty while the foot traffic is clearly flowing the other way? The efficiency is non-existent. || Serangoon mrt Nex shopping Mall Near Serangoon Bus Interchange Rating 4.6 Tonight Sylvia Ang Known as Ang Lay Kheng went Serangoon MRT To purple line going towards Boon Kheng MRT I...,0,0,4,1,7,0
Serangoon,Upper Paya Lebar,food,10,4.5,0,3,0,4,0,0,0,0,0,0,2,0,"Decent spot for variety, but not for those craving familiar Pakistani flavours Visited Lau Pa Sat (Lay Pa Sat) recently in Singapore. It’s a lively and iconic hawker centre with pl... || fantastic place to grab some food and/or beer. Famous for the skewers on the street, especially the chicken satay. Plenty of options to choose from, Indian, Arabic, Chinese, Singap... || There's no need to write much about this place; you simply must stop in for a fantastic meal. There are plenty of street food joints offering a variety of Asian cuisines. Everythin...",-3,-4,0,0,0,2
Serangoon,Upper Paya Lebar,shopping,10,4.3,0,0,0,2,1,0,0,0,6,0,0,1,"Refurbished recently. Some nice deco outside but not much has changed. The net playground is still there, which is a good thing and a unique attraction to this mall. || 🟠 City Square Mall 180 Kitchener Road Singapore 208539 🟣 Location = 🟣 the mall is located at the junction of Serangoon Road and Kitchener Road. 🟣 It is directly connected to the Fa... || If you are around Little India area, City Square Mall is actually a pretty nice place to chill and makan. It's just a short walk from Mustafa Centre and the mall has a good mix of ...",0,-2,1,0,6,-1
Serangoon,Upper Paya Lebar,recreation,10,3.4,0,0,0,1,0,0,0,0,2,0,1,0,"Came here for a toastmasters meeting. Great facilities and ambiance. It looks like an engaging and well operated community Center. || Thank you Veronica for helping me to settle the Singpass matters. Also Karen too for your help re the SG seniors vouchers. These are 2 beautiful, kind n patient souls! || Has a sheltered basketball court that is used for everything except basketball. Ring is missing on one side of the court. Had so much potential as one of the only few sheltered bas...",0,-1,0,0,2,1
Serangoon,Upper Paya Lebar,nature,10,4.4,8,0,0,3,0,0,0,0,1,0,0,0,"The park itself is fine if you don't intend to go onto the other side of the waterway because the number of bridges linking the two sides are few and far apart. I am not sure why i... || Great place for a family walk. Quite a lot of wildlife and nature you can spot here if you look closely. || Nature's serenity and wonder, 😜 if you don't mind just a quiet morning walk or family walk ☺️🍀😎💕👍🏽🌈",8,-3,0,0,1,0
