planning_area,subzone,poi_dimension,review_count,avg_review_rating,noise_positive_mentions,noise_negative_mentions,crowding_positive_mentions,crowding_negative_mentions,cleanliness_positive_mentions,cleanliness_negative_mentions,safety_positive_mentions,safety_negative_mentions,convenience_positive_mentions,convenience_negative_mentions,price_positive_mentions,price_negative_mentions,representative_reviews,noise_net_mentions,crowding_net_mentions,cleanliness_net_mentions,safety_net_mentions,convenience_net_mentions,price_net_mentions
Hougang,Hougang Central,recreation,10,3.7,1,0,0,3,2,0,1,0,0,0,0,0,The swimming complex was really great. But there's only one problem... They don't allow swimsuits with zippers when going to the slides || definitely will come again to enjoy the facility here! sheltered and water playgrounds available to play around. || The toilet cleaner aunty is super rude. Not first time encounter this problem. As level 2 under renovation. Lot of ppl rush to toilet near mcd at level 1. The aunty just mop their ...,1,-3,2,1,0,0
Hougang,Hougang Central,nature,10,4.9,10,0,2,3,1,0,0,0,0,0,0,0,"I visited here for a morning walk. The park is quite large, so you'll definitely work up a sweat walking around. I highly recommend bringing a water bottle. It's full of nature, an... || Relaxing spot, perfect for a nature retreat while in the city. A lot less crowded than you'd expect, considering it's central spot. It's a collection of spots really, rather than a... || This is a quiet green park in Singapore. Looks like an old park with lot of greenery. It's clam, quiet and with lot of shade its ideal for a relaxing time. The famous Fort canning ...",10,-1,1,0,0,0
Hougang,Hougang East,education,10,4.6,0,3,0,0,0,1,1,0,0,0,0,1,"Just one month into Artylearning, and we are already seeing encouraging progress. The recommended bridging classes have been very helpful in supporting a child who was initially co... || Dear Arty Learning School Team, ​We are writing to express our sincere gratitude and to highly commend Teacher Evf for her exceptional dedication and impact on our son. ​He is lear... || My daughter Hazel started her journey with Arty at the age of 4 year old. She enjoyed every lesson. We like that they incorporate fun play sessions to have the kids engage in the l...",-3,0,-1,1,0,-1
Hougang,Hougang East,transport,10,4.1,1,0,0,0,3,0,0,0,4,0,1,0,"It's an MRT station that works for the surrounding neighborhood. It's clean, well structured, and connected to Heartland Mall. Is it any unique, no. Does it work as a public transp... || Connected to the North East Line. Heartland Mall is located beside the MRT Station. The Kovan Market and Food Centre is also within walking distance from the Mrt Station. Nice loca... || One of the stations along the North East (purple) line which connects to a shopping centre (Heartland Mall) and Hawker Centre. There’s enough ancillary services within the basement...",1,0,3,0,4,1
Hougang,Hougang East,food,10,4.9,2,0,2,5,1,0,0,0,1,0,3,0,"This is my first time at Ci Yuan Hawker Centre, and I visited on a Sunday evening at 8 pm, which is a public holiday. As a result, most stalls were closed or closing. Despite that,... || This is a newer hawker centre located on the ground floor of Ci Yuan Community Club. It’s cleaner & more organised than the older ones, with a good mix of food choices without too ... || I don’t live nearby so I hardly eat at Ci Yuan hawker center. Today I’m in the mood to eat some “unhealthy” kind of foods that I normally skip. So I had hokkien noodle (01-16), a d...",2,-3,1,0,1,3
Hougang,Hougang East,shopping,10,4.3,0,0,0,2,1,0,0,0,6,0,0,1,"Refurbished recently. Some nice deco outside but not much has changed. The net playground is still there, which is a good thing and a unique attraction to this mall. || 🟠 City Square Mall 180 Kitchener Road Singapore 208539 🟣 Location = 🟣 the mall is located at the junction of Serangoon Road and Kitchener Road. 🟣 It is directly connected to the Fa... || If you are around Little India area, City Square Mall is actually a pretty nice place to chill and makan. It's just a short walk from Mustafa Centre and the mall has a good mix of ...",0,-2,1,0,6,-1
Hougang,Hougang East,recreation,10,3.7,1,0,0,3,2,0,1,0,0,0,0,0,The swimming complex was really great. But there's only one problem... They don't allow swimsuits with zippers when going to the slides || definitely will come again to enjoy the facility here! sheltered and water playgrounds available to play around. || The toilet cleaner aunty is super rude. Not first time encounter this problem. As level 2 under renovation. Lot of ppl rush to toilet near mcd at level 1. The aunty just mop their ...,1,-3,2,1,0,0
Hougang,Hougang East,nature,10,4.4,8,0,0,3,0,0,0,0,1,0,0,0,"The park itself is fine if you don't intend to go onto the other side of the waterway because the number of bridges linking the two sides are few and far apart. I am not sure why i... || Great place for a family walk. Quite a lot of wildlife and nature you can spot here if you look closely. || Nature's serenity and wonder, 😜 if you don't mind just a quiet morning walk or family walk ☺️🍀😎💕👍🏽🌈",8,-3,0,0,1,0
Hougang,Hougang West,education,10,5.0,0,0,0,0,0,1,1,0,0,0,0,0,"I have been a parent with Star Learners @ Hougang Central for the past 4 years, and my child has grown up in the centre from a very young age. Over these years, I have witnessed ch... || My child has been with Star Learners @ Hougang Central since 2023. Since the change in leadership, my wife and I have noticed a significant transformation in the centre’s culture a... || The school provides a safe, friendly, and nurturing environment where children feel comfortable and happy. We truly appreciate the efforts of the teachers in making learning fun an...",0,0,-1,1,0,0
Hougang,Hougang West,transport,10,3.2,1,0,0,0,2,0,0,0,1,0,1,0,"Pretty old compared to other bus interchange. But has decent food options. Bread shop, indian cuisine and snacks. || A Malay male bus driver driving 107M to Hougang Interchange on 18/12/2025 (probably reach interchange at 11:20+pm) was very rude! I may or may not have forgotten to tap my card whe... || Their bus timings aren't accurate, much to people's inconvenience. Seems like Bus 329 departed by 7.16am, even though it was scheduled to come at 7.18am. Now I have to walk to the ...",1,0,2,0,1,1
Hougang,Hougang West,food,10,4.9,2,0,0,5,1,0,0,0,0,0,1,0,"Had tried 88 prawn noodle at #01-56 Old school taste. Dried noodle is tasty, very spicy but shiok. Remember to ask for less spicy if you are not so hot. || 25 years never come this hawker centre. Heard just renovation. Impressed with the food choices. So many good Chinese and Malay food. Wanton mee, kolo mee, yong tao fu, chicken rice... || I discovered this new stall after the recent renovation of this very popular food centre. The steam fish extremely fresh and deliciously prepared. One of the best I have eaten whic...",2,-5,1,0,0,1
Hougang,Hougang West,shopping,10,4.3,0,0,0,2,1,0,0,0,6,0,0,1,"Refurbished recently. Some nice deco outside but not much has changed. The net playground is still there, which is a good thing and a unique attraction to this mall. || 🟠 City Square Mall 180 Kitchener Road Singapore 208539 🟣 Location = 🟣 the mall is located at the junction of Serangoon Road and Kitchener Road. 🟣 It is directly connected to the Fa... || If you are around Little India area, City Square Mall is actually a pretty nice place to chill and makan. It's just a short walk from Mustafa Centre and the mall has a good mix of ...",0,-2,1,0,6,-1
Hougang,Hougang West,recreation,10,4.1,0,0,0,0,0,0,0,0,1,0,0,0,The swimming complex was really great. But there's only one problem... They don't allow swimsuits with zippers when going to the slides || definitely will come again to enjoy the facility here! sheltered and water playgrounds available to play around. || The toilet cleaner aunty is super rude. Not first time encounter this problem. As level 2 under renovation. Lot of ppl rush to toilet near mcd at level 1. The aunty just mop their ...,0,0,0,0,1,0
Hougang,Hougang West,nature,10,4.8,10,0,1,4,0,0,0,0,1,0,0,0,"Quiet, underrated gem in the northeast. Punggol Park has a really chill vibe, especially around the big lake in the middle. Great for evening walks, light jogs, or just sitting dow... || If u are in Hougang / Sengkang area, and wanted a park to stroll or exercise. Try this Punggol Park. Pls note that although it called Punggol Park, it’s actually in end of upper Se... || Actually, It's a Nice and quiet park with a running loop around a pond.The park with a lot of place to rest chair benches. It's shady with huge trees and bird chirping. The place i...",10,-3,0,0,1,0
Hougang,Kangkar,education,10,4.8,3,1,2,0,2,0,2,0,2,0,0,0,"I have been a parent with Star Learners @ Hougang Central for the past 4 years, and my child has grown up in the centre from a very young age. Over these years, I have witnessed ch... || My child has been with Star Learners @ Hougang Central since 2023. Since the change in leadership, my wife and I have noticed a significant transformation in the centre’s culture a... || The school provides a safe, friendly, and nurturing environment where children feel comfortable and happy. We truly appreciate the efforts of the teachers in making learning fun an...",2,2,2,2,2,0
Hougang,Kangkar,transport,10,4.1,1,0,0,0,3,0,0,0,4,0,1,0,"It's an MRT station that works for the surrounding neighborhood. It's clean, well structured, and connected to Heartland Mall. Is it any unique, no. Does it work as a public transp... || Connected to the North East Line. Heartland Mall is located beside the MRT Station. The Kovan Market and Food Centre is also within walking distance from the Mrt Station. Nice loca... || One of the stations along the North East (purple) line which connects to a shopping centre (Heartland Mall) and Hawker Centre. There’s enough ancillary services within the basement...",1,0,3,0,4,1
Hougang,Kangkar,food,10,4.8,1,3,0,7,0,0,0,0,0,0,3,0,"Decent spot for variety, but not for those craving familiar Pakistani flavours Visited Lau Pa Sat (Lay Pa Sat) recently in Singapore. It’s a lively and iconic hawker centre with pl... || fantastic place to grab some food and/or beer. Famous for the skewers on the street, especially the chicken satay. Plenty of options to choose from, Indian, Arabic, Chinese, Singap... || There's no need to write much about this place; you simply must stop in for a fantastic meal. There are plenty of street food joints offering a variety of Asian cuisines. Everythin...",-2,-7,0,0,0,3
Hougang,Kangkar,shopping,10,4.3,0,0,0,2,1,0,0,0,6,0,0,1,"Refurbished recently. Some nice deco outside but not much has changed. The net playground is still there, which is a good thing and a unique attraction to this mall. || 🟠 City Square Mall 180 Kitchener Road Singapore 208539 🟣 Location = 🟣 the mall is located at the junction of Serangoon Road and Kitchener Road. 🟣 It is directly connected to the Fa... || If you are around Little India area, City Square Mall is actually a pretty nice place to chill and makan. It's just a short walk from Mustafa Centre and the mall has a good mix of ...",0,-2,1,0,6,-1
Hougang,Kangkar,recreation,10,4.2,0,0,0,0,0,0,0,0,0,0,0,0,"Great pool with indoor and outdoor options. You could even swim when there is lightning alert. Indoor pool is cool and water is not salty. Toilet is a little run down but it’s ok. || A nice beautiful place ... There is a library... Foods ... Places to sit n relax ... Movie screen to watch movies... 😉 Bedok polyclinic...there is a library inside bedok hub...ther... || This is a large swimming complex and great for kids on the 5th floor. There are 3 pools. One for small kiddies, one intermediate and one advanced. Pool is not heated but good for w...",0,0,0,0,0,0
Hougang,Kangkar,nature,10,4.8,10,0,1,4,0,0,0,0,1,0,0,0,"Quiet, underrated gem in the northeast. Punggol Park has a really chill vibe, especially around the big lake in the middle. Great for evening walks, light jogs, or just sitting dow... || If u are in Hougang / Sengkang area, and wanted a park to stroll or exercise. Try this Punggol Park. Pls note that although it called Punggol Park, it’s actually in end of upper Se... || Actually, It's a Nice and quiet park with a running loop around a pond.The park with a lot of place to rest chair benches. It's shady with huge trees and bird chirping. The place i...",10,-3,0,0,1,0
Hougang,Kovan,education,10,4.2,0,0,0,1,0,0,0,0,0,0,0,0,"From Zhi kai I highly recommend this tuition centre for anyone looking to see real improvement in their learning. The teachers are incredibly dedicated, patient, and knowledgeable,... || We’re extremely happy with the Science tuition at this centre! My son has shown great improvement in both his understanding and confidence, and we’re so proud that he achieved AL1 ... || I am writing this review to express my sincere appreciation towards Good School. I am an express student who took the A math O Level examinations in 2025. At the start of my second...",0,-1,0,0,0,0
Hougang,Kovan,transport,10,4.1,1,0,0,0,3,0,0,0,4,0,1,0,"It's an MRT station that works for the surrounding neighborhood. It's clean, well structured, and connected to Heartland Mall. Is it any unique, no. Does it work as a public transp... || Connected to the North East Line. Heartland Mall is located beside the MRT Station. The Kovan Market and Food Centre is also within walking distance from the Mrt Station. Nice loca... || One of the stations along the North East (purple) line which connects to a shopping centre (Heartland Mall) and Hawker Centre. There’s enough ancillary services within the basement...",1,0,3,0,4,1
Hougang,Kovan,food,10,4.5,0,0,0,4,0,0,0,0,0,0,2,1,"This hawker has many good stalls and the place is airy enough. Our favourite is Zuzu, a Turkish stall whose butter rice and kebabs are excellent. Apparently they have two restauran... || This place car park is crowded even though there are seats in hawker centre. The exit out to main serangoon garden way is always jam. Other than transport, there are crowd in nasi ... || I would give 10 stars if it is possible. I highly recommend trying the gong bao ji from the zi char store. The portion was generous, the caramelized onions complemented the chicken...",0,-4,0,0,0,1
Hougang,Kovan,shopping,10,3.6,0,0,0,4,1,0,0,0,4,0,0,0,"Dear Management Team, I am writing to share a truly exceptional experience I recently had at your store. While shopping for meat at GIANT Food, I was warmly welcomed by an outstand... || Worst hypermarket experience. Only three checkout counters were open on a Saturday night, which naturally led to long queues. We waited about 40 minutes just to check out. If the s... || This is one of the best mega warehouses in Singapore to shop on the East side as it carries many brands of food, household n electrical items . The layout is good where one can sho...",0,-4,1,0,4,0
Hougang,Kovan,recreation,10,4.1,0,0,0,0,0,0,0,0,1,0,0,0,The swimming complex was really great. But there's only one problem... They don't allow swimsuits with zippers when going to the slides || definitely will come again to enjoy the facility here! sheltered and water playgrounds available to play around. || The toilet cleaner aunty is super rude. Not first time encounter this problem. As level 2 under renovation. Lot of ppl rush to toilet near mcd at level 1. The aunty just mop their ...,0,0,0,0,1,0
Hougang,Kovan,nature,10,4.9,10,0,2,3,1,0,0,0,0,0,0,0,"I visited here for a morning walk. The park is quite large, so you'll definitely work up a sweat walking around. I highly recommend bringing a water bottle. It's full of nature, an... || Relaxing spot, perfect for a nature retreat while in the city. A lot less crowded than you'd expect, considering it's central spot. It's a collection of spots really, rather than a... || This is a quiet green park in Singapore. Looks like an old park with lot of greenery. It's clam, quiet and with lot of shade its ideal for a relaxing time. The famous Fort canning ...",10,-1,1,0,0,0
Hougang,Lorong Ah Soo,education,10,4.6,0,3,0,0,0,1,1,0,0,0,0,1,"Just one month into Artylearning, and we are already seeing encouraging progress. The recommended bridging classes have been very helpful in supporting a child who was initially co... || Dear Arty Learning School Team, ​We are writing to express our sincere gratitude and to highly commend Teacher Evf for her exceptional dedication and impact on our son. ​He is lear... || My daughter Hazel started her journey with Arty at the age of 4 year old. She enjoyed every lesson. We like that they incorporate fun play sessions to have the kids engage in the l...",-3,0,-1,1,0,-1
Hougang,Lorong Ah Soo,transport,10,4.1,1,0,0,0,3,0,0,0,4,0,1,0,"It's an MRT station that works for the surrounding neighborhood. It's clean, well structured, and connected to Heartland Mall. Is it any unique, no. Does it work as a public transp... || Connected to the North East Line. Heartland Mall is located beside the MRT Station. The Kovan Market and Food Centre is also within walking distance from the Mrt Station. Nice loca... || One of the stations along the North East (purple) line which connects to a shopping centre (Heartland Mall) and Hawker Centre. There’s enough ancillary services within the basement...",1,0,3,0,4,1
Hougang,Lorong Ah Soo,food,10,4.5,0,0,0,4,0,0,0,0,0,0,2,1,"This hawker has many good stalls and the place is airy enough. Our favourite is Zuzu, a Turkish stall whose butter rice and kebabs are excellent. Apparently they have two restauran... || This place car park is crowded even though there are seats in hawker centre. The exit out to main serangoon garden way is always jam. Other than transport, there are crowd in nasi ... || I would give 10 stars if it is possible. I highly recommend trying the gong bao ji from the zi char store. The portion was generous, the caramelized onions complemented the chicken...",0,-4,0,0,0,1
Hougang,Lorong Ah Soo,shopping,10,3.9,0,0,0,5,1,0,0,0,7,0,1,0,"✔️ Review of Hougang Mall 90 Hougang Ave 10, Singapore 538766 💙💙💙 I'm excited to share that I was selected as the winner of the Water Wally & Sally Plushie giveaway for Singapore's... || Nice neighborhood mall with almost everything you need. Food options are plenty and the prices are quite reasonable, which is always a big plus. The air conditioning is also very g... || Newly Upgraded Hougang Mall with many New F&B Outlets. Spoilt for choice, variety Authentic European & SEA Food Stalls here. Vibrant & POSITIVE ENERGY ENVIRONMENT Shopping Mall her...",0,-5,1,0,7,1
Hougang,Lorong Ah Soo,recreation,10,4.1,0,0,0,0,0,0,0,0,1,0,0,0,The swimming complex was really great. But there's only one problem... They don't allow swimsuits with zippers when going to the slides || definitely will come again to enjoy the facility here! sheltered and water playgrounds available to play around. || The toilet cleaner aunty is super rude. Not first time encounter this problem. As level 2 under renovation. Lot of ppl rush to toilet near mcd at level 1. The aunty just mop their ...,0,0,0,0,1,0
Hougang,Lorong Ah Soo,nature,10,4.9,10,0,2,3,1,0,0,0,0,0,0,0,"I visited here for a morning walk. The park is quite large, so you'll definitely work up a sweat walking around. I highly recommend bringing a water bottle. It's full of nature, an... || Relaxing spot, perfect for a nature retreat while in the city. A lot less crowded than you'd expect, considering it's central spot. It's a collection of spots really, rather than a... || This is a quiet green park in Singapore. Looks like an old park with lot of greenery. It's clam, quiet and with lot of shade its ideal for a relaxing time. The famous Fort canning ...",10,-1,1,0,0,0
Hougang,Lorong Halus,education,10,4.9,0,0,0,0,0,0,1,0,0,0,0,0,"Glad to see that my girl thoroughly enjoyed practicing and participating in the performance. The venue though far, its facility and stage capability is good and brings out the effo... || My 2 sons studied in Kinderland Hougang. All teachers there are very kind. They all love them || We have placed 2 of our kids at Kinderland Hougang. The teachers and staff are very loving and genuinely concerned about our kids. The bilingual programme is also very effective an...",0,0,0,1,0,0
Hougang,Lorong Halus,transport,10,4.1,1,0,0,0,3,0,0,0,4,0,1,0,"It's an MRT station that works for the surrounding neighborhood. It's clean, well structured, and connected to Heartland Mall. Is it any unique, no. Does it work as a public transp... || Connected to the North East Line. Heartland Mall is located beside the MRT Station. The Kovan Market and Food Centre is also within walking distance from the Mrt Station. Nice loca... || One of the stations along the North East (purple) line which connects to a shopping centre (Heartland Mall) and Hawker Centre. There’s enough ancillary services within the basement...",1,0,3,0,4,1
Hougang,Lorong Halus,food,10,4.4,0,0,0,2,1,0,0,0,0,0,1,3,"Old Airport Road Food Centre exceeded my expectations with a great variety of Singapore heritage dishes. I also loved the creativity behind many stall names referencing places like... || Old Airport Road Food Center is one of popular places for breakfast and lunch. There are many nice food around such as Lor Mee, Hokkien Mee, Prawn Noddle, Chicken Rice, Roasted Por... || Great hawker centre but it can get a little stuffy. Try to grab one of the round tables by the entrances or near the ventilation areas for more space and cool air. Loved the lor me...",0,-2,1,0,0,-2
Hougang,Lorong Halus,shopping,10,4.3,0,0,0,2,1,0,0,0,6,0,0,1,"Refurbished recently. Some nice deco outside but not much has changed. The net playground is still there, which is a good thing and a unique attraction to this mall. || 🟠 City Square Mall 180 Kitchener Road Singapore 208539 🟣 Location = 🟣 the mall is located at the junction of Serangoon Road and Kitchener Road. 🟣 It is directly connected to the Fa... || If you are around Little India area, City Square Mall is actually a pretty nice place to chill and makan. It's just a short walk from Mustafa Centre and the mall has a good mix of ...",0,-2,1,0,6,-1
Hougang,Lorong Halus,recreation,10,3.6,1,0,1,2,2,0,0,0,1,0,1,0,The swimming complex was really great. But there's only one problem... They don't allow swimsuits with zippers when going to the slides || definitely will come again to enjoy the facility here! sheltered and water playgrounds available to play around. || The toilet cleaner aunty is super rude. Not first time encounter this problem. As level 2 under renovation. Lot of ppl rush to toilet near mcd at level 1. The aunty just mop their ...,1,-1,2,0,1,1
Hougang,Lorong Halus,nature,10,4.8,10,0,1,4,0,0,0,0,1,0,0,0,"Quiet, underrated gem in the northeast. Punggol Park has a really chill vibe, especially around the big lake in the middle. Great for evening walks, light jogs, or just sitting dow... || If u are in Hougang / Sengkang area, and wanted a park to stroll or exercise. Try this Punggol Park. Pls note that although it called Punggol Park, it’s actually in end of upper Se... || Actually, It's a Nice and quiet park with a running loop around a pond.The park with a lot of place to rest chair benches. It's shady with huge trees and bird chirping. The place i...",10,-3,0,0,1,0
Hougang,Tai Seng,education,10,4.2,0,0,0,1,0,0,1,0,0,0,0,0,"I have been a parent with Star Learners @ Hougang Central for the past 4 years, and my child has grown up in the centre from a very young age. Over these years, I have witnessed ch... || My child has been with Star Learners @ Hougang Central since 2023. Since the change in leadership, my wife and I have noticed a significant transformation in the centre’s culture a... || The school provides a safe, friendly, and nurturing environment where children feel comfortable and happy. We truly appreciate the efforts of the teachers in making learning fun an...",0,-1,0,1,0,0
Hougang,Tai Seng,transport,10,3.1,0,0,0,0,0,0,0,0,0,0,0,0,"Pretty old compared to other bus interchange. But has decent food options. Bread shop, indian cuisine and snacks. || A Malay male bus driver driving 107M to Hougang Interchange on 18/12/2025 (probably reach interchange at 11:20+pm) was very rude! I may or may not have forgotten to tap my card whe... || Their bus timings aren't accurate, much to people's inconvenience. Seems like Bus 329 departed by 7.16am, even though it was scheduled to come at 7.18am. Now I have to walk to the ...",0,0,0,0,0,0
Hougang,Tai Seng,food,10,4.9,2,0,0,5,1,0,0,0,0,0,1,0,"Had tried 88 prawn noodle at #01-56 Old school taste. Dried noodle is tasty, very spicy but shiok. Remember to ask for less spicy if you are not so hot. || 25 years never come this hawker centre. Heard just renovation. Impressed with the food choices. So many good Chinese and Malay food. Wanton mee, kolo mee, yong tao fu, chicken rice... || I discovered this new stall after the recent renovation of this very popular food centre. The steam fish extremely fresh and deliciously prepared. One of the best I have eaten whic...",2,-5,1,0,0,1
Hougang,Tai Seng,shopping,10,4.3,0,0,0,2,1,0,0,0,6,0,0,1,"Refurbished recently. Some nice deco outside but not much has changed. The net playground is still there, which is a good thing and a unique attraction to this mall. || 🟠 City Square Mall 180 Kitchener Road Singapore 208539 🟣 Location = 🟣 the mall is located at the junction of Serangoon Road and Kitchener Road. 🟣 It is directly connected to the Fa... || If you are around Little India area, City Square Mall is actually a pretty nice place to chill and makan. It's just a short walk from Mustafa Centre and the mall has a good mix of ...",0,-2,1,0,6,-1
Hougang,Tai Seng,recreation,10,4.1,0,0,0,0,0,0,0,0,1,0,0,0,The swimming complex was really great. But there's only one problem... They don't allow swimsuits with zippers when going to the slides || definitely will come again to enjoy the facility here! sheltered and water playgrounds available to play around. || The toilet cleaner aunty is super rude. Not first time encounter this problem. As level 2 under renovation. Lot of ppl rush to toilet near mcd at level 1. The aunty just mop their ...,0,0,0,0,1,0
Hougang,Tai Seng,nature,10,4.7,10,0,1,5,1,0,0,0,1,0,0,0,"Quiet, underrated gem in the northeast. Punggol Park has a really chill vibe, especially around the big lake in the middle. Great for evening walks, light jogs, or just sitting dow... || If u are in Hougang / Sengkang area, and wanted a park to stroll or exercise. Try this Punggol Park. Pls note that although it called Punggol Park, it’s actually in end of upper Se... || Actually, It's a Nice and quiet park with a running loop around a pond.The park with a lot of place to rest chair benches. It's shady with huge trees and bird chirping. The place i...",10,-4,1,0,1,0
Hougang,Trafalgar,education,10,4.8,3,1,2,0,2,1,1,0,2,0,0,0,"This is very great neighbourhood library with librarians who are very observant and go the extra mile. Especially I thank Ms Fazilah 9 Nov 2025 at 7.30pm. She goes the extra mile f... || We recently took our little one to Sengkang Public Library, which is conveniently located right inside Compass One. It made for a really easy family outing, as we could grab a quic... || What I like in libraries: Books that are available that I originally have on my online To-Be-Read (TBR). Spacious environments. Multiple book genres. The first thing I noticed that...",2,2,1,1,2,0
Hougang,Trafalgar,transport,10,3.6,0,0,0,0,0,0,0,0,0,0,0,0,"Pretty old compared to other bus interchange. But has decent food options. Bread shop, indian cuisine and snacks. || A Malay male bus driver driving 107M to Hougang Interchange on 18/12/2025 (probably reach interchange at 11:20+pm) was very rude! I may or may not have forgotten to tap my card whe... || Their bus timings aren't accurate, much to people's inconvenience. Seems like Bus 329 departed by 7.16am, even though it was scheduled to come at 7.18am. Now I have to walk to the ...",0,0,0,0,0,0
