planning_area,subzone,poi_dimension,review_count,avg_review_rating,noise_positive_mentions,noise_negative_mentions,crowding_positive_mentions,crowding_negative_mentions,cleanliness_positive_mentions,cleanliness_negative_mentions,safety_positive_mentions,safety_negative_mentions,convenience_positive_mentions,convenience_negative_mentions,price_positive_mentions,price_negative_mentions,representative_reviews,noise_net_mentions,crowding_net_mentions,cleanliness_net_mentions,safety_net_mentions,convenience_net_mentions,price_net_mentions
Kallang,Kallang Bahru,education,10,4.4,1,0,2,0,1,0,0,0,5,0,0,0,"Visited the National Library Building mainly for The Albatross File: Singapore’s Independence Declassified exhibition, and it turned out to be a meaningful experience. The exhibiti... || The National Library is conveniently located with good traffic access from around the island. It’s a comfy cool place to be if your want to study, research and just reading. You ma... || The Albatross File exhibition at NLB is a fascinating showcase of Singapore’s separation history, featuring declassified documents, oral histories, and immersive multimedia display...",1,2,1,0,5,0
Kallang,Kallang Bahru,transport,10,4.7,1,0,0,1,4,0,0,0,1,0,0,0,"I want to send my appreciation to the MRT staffs on duty today. They were very helpful and supportive when an incident happened at 230pm and took action immediately to help. Really... || Small but complete and convenient mrt station. Directly connected to some buses routes. Shops, restaurants, low cost accommodation, parks just across the street. Some restaurant ar... || Very good MRT station. Not available at other stations but this one has the value checker and also the cute robot but it was resting 💤💤💤",1,-1,4,0,1,0
Kallang,Kallang Bahru,food,10,4.8,1,3,0,7,0,0,0,0,0,0,3,0,"Decent spot for variety, but not for those craving familiar Pakistani flavours Visited Lau Pa Sat (Lay Pa Sat) recently in Singapore. It’s a lively and iconic hawker centre with pl... || fantastic place to grab some food and/or beer. Famous for the skewers on the street, especially the chicken satay. Plenty of options to choose from, Indian, Arabic, Chinese, Singap... || There's no need to write much about this place; you simply must stop in for a fantastic meal. There are plenty of street food joints offering a variety of Asian cuisines. Everythin...",-2,-7,0,0,0,3
Kallang,Kallang Bahru,shopping,10,4.7,1,0,0,1,1,0,0,0,4,0,0,1,"Tucked within the vibrant heart of Tekka Food Centre, 蒸好味 Steamed Fish Cuisine is a quiet ode to the beauty of honest, well-executed cooking. What sets this humble gem apart is its... || The food never disappoints—every bite hits the spot. While the service is decent, there’s still room to elevate the overall experience. If you want to enjoy it at its best, come be... || The first time I tried the food stalls here was on a Sunday afternoon. It was crowded and I got overwhelmed. I came back on a Wednesday and had tremendous service even though we ba...",1,-1,1,0,4,-1
Kallang,Kallang Bahru,recreation,10,3.8,0,0,2,2,3,0,0,0,3,0,0,0,"Leisure Park Kallang is a laid-back shopping center with just the right amount of traffic—not too crowded, making it comfortable to explore. It offers a bit of everything: a kids’ ... || This mall, especially when viewed against the backdrop of its more prominent neighbors, is relatively underwhelming. While it boasts a good selection of restaurants and food option... || Very near MRT, the shops here always opened and closed forever more like pop up stores as business has been bad with weak traffic after the open air carpark has closed for the temp...",0,0,3,0,3,0
Kallang,Kallang Bahru,nature,10,5.0,10,0,2,1,2,0,0,0,2,0,0,0,"Gardens by the Bay is truly an amazing place and definitely a must-visit attraction in Singapore. The entire area is beautifully designed, extremely clean, and very well maintained... || Gardens by the Bay is truly a highlight of Singapore and absolutely not to be missed. I’d highly recommend getting a combo ticket for the Cloud Forest and Flower Dome—plan for abou... || Gardens by the Bay is absolutely magical and one of my favorite spots in Singapore. The Supertree Grove is stunning, especially at night when the light and sound show begins—it fee...",10,1,2,0,2,0
Kallang,Kampong Bugis,education,10,4.4,4,0,1,0,0,0,1,0,3,0,0,0,"Nice and quiet. Library staff are helpful. But mobile data signal by Simba ( 1 bar inside, 2 -3 bars outside. not sure about the others) is really poor. Couldn't even login to ""che... || Queenstown library is a heritage building, rich in its own history. Spacious with two levels, kids area is on the first floor. The second floor for adults is really quiet with nice... || building's exterior may look unassuming or even a lil spooky but the inside is really cozy and homely! lovely space, limited tables but plenty of seats if you really want a table, ...",4,1,0,1,3,0
Kallang,Kampong Bugis,transport,10,3.7,1,0,0,1,4,0,0,1,2,0,0,0,"I want to send my appreciation to the MRT staffs on duty today. They were very helpful and supportive when an incident happened at 230pm and took action immediately to help. Really... || Small but complete and convenient mrt station. Directly connected to some buses routes. Shops, restaurants, low cost accommodation, parks just across the street. Some restaurant ar... || Very good MRT station. Not available at other stations but this one has the value checker and also the cute robot but it was resting 💤💤💤",1,-1,4,-1,2,0
Kallang,Kampong Bugis,food,10,4.4,0,3,0,5,0,0,0,0,0,0,1,0,"This place has been around since we were young. And it is known to host many shops that sells the products for military, police and such. Lets dive in! Food: There have been change... || Besides the ever-popular claypot rice & Hokkien prawn mee (which had a long queue despite the odd hours), try out Dragon Curry’s Nan ru pork cutlet curry rice! Sweet curry with a l... || There are actually three levels at Golden Mile Food Centre. Most will visit the 1st and 2nd level where many good and popular food stalls are located but little people visit the 3r...",-3,-5,0,0,0,1
Kallang,Kampong Bugis,shopping,10,4.7,0,0,1,3,0,0,0,0,5,0,6,0,"We visited IMM Building, Singapore’s largest outlet mall, and had a good shopping experience. This place really lives up to what many reviewers say — it has all varieties from high... || Singapore's only outlet mall with all major brands under one roof. You will get good deals from top brands here. Don't forget to plan to visit here when you travel to Singapore. Mu... || IMM Mall is a great spot for shopping, especially if you’re looking for outlet deals. It has a wide range of stores, including brands like Coach, Michael Kors, Kate Spade, Charles ...",0,-2,0,0,5,6
Kallang,Kampong Bugis,recreation,10,4.0,0,0,0,1,1,0,0,0,3,0,1,0,"The Singapore Recreation Club (SRC) Review on 20/1/2026 The Singapore Recreation Club (SRC), founded in 1883 and set along the iconic Padang, is one of Singapore’s most historic so... || Private club in central district with roofed warm and cold swimming pool, restaurant, bar with live band and cafe. Cost environment for private gathering and easily accessible by M... || Dinner with an old friend at the SRC'S Chinese Restaurant. Reminiscent of the old days in Singapore, with traditions alive and well. Very pleasant evening 😊😋",0,-1,1,0,3,1
Kallang,Kampong Bugis,nature,10,4.9,10,0,2,3,1,0,0,0,0,0,0,0,"I visited here for a morning walk. The park is quite large, so you'll definitely work up a sweat walking around. I highly recommend bringing a water bottle. It's full of nature, an... || Relaxing spot, perfect for a nature retreat while in the city. A lot less crowded than you'd expect, considering it's central spot. It's a collection of spots really, rather than a... || This is a quiet green park in Singapore. Looks like an old park with lot of greenery. It's clam, quiet and with lot of shade its ideal for a relaxing time. The famous Fort canning ...",10,-1,1,0,0,0
Kallang,Kampong Java,education,10,4.4,1,0,2,0,1,0,0,0,5,0,0,0,"Visited the National Library Building mainly for The Albatross File: Singapore’s Independence Declassified exhibition, and it turned out to be a meaningful experience. The exhibiti... || The National Library is conveniently located with good traffic access from around the island. It’s a comfy cool place to be if your want to study, research and just reading. You ma... || The Albatross File exhibition at NLB is a fascinating showcase of Singapore’s separation history, featuring declassified documents, oral histories, and immersive multimedia display...",1,2,1,0,5,0
Kallang,Kampong Java,transport,10,3.7,1,0,0,1,4,0,0,1,2,0,0,0,"I want to send my appreciation to the MRT staffs on duty today. They were very helpful and supportive when an incident happened at 230pm and took action immediately to help. Really... || Small but complete and convenient mrt station. Directly connected to some buses routes. Shops, restaurants, low cost accommodation, parks just across the street. Some restaurant ar... || Very good MRT station. Not available at other stations but this one has the value checker and also the cute robot but it was resting 💤💤💤",1,-1,4,-1,2,0
Kallang,Kampong Java,food,10,4.8,1,3,0,7,0,0,0,0,0,0,3,0,"Decent spot for variety, but not for those craving familiar Pakistani flavours Visited Lau Pa Sat (Lay Pa Sat) recently in Singapore. It’s a lively and iconic hawker centre with pl... || fantastic place to grab some food and/or beer. Famous for the skewers on the street, especially the chicken satay. Plenty of options to choose from, Indian, Arabic, Chinese, Singap... || There's no need to write much about this place; you simply must stop in for a fantastic meal. There are plenty of street food joints offering a variety of Asian cuisines. Everythin...",-2,-7,0,0,0,3
Kallang,Kampong Java,shopping,10,4.7,1,0,0,1,1,0,0,0,4,0,0,1,"Tucked within the vibrant heart of Tekka Food Centre, 蒸好味 Steamed Fish Cuisine is a quiet ode to the beauty of honest, well-executed cooking. What sets this humble gem apart is its... || The food never disappoints—every bite hits the spot. While the service is decent, there’s still room to elevate the overall experience. If you want to enjoy it at its best, come be... || The first time I tried the food stalls here was on a Sunday afternoon. It was crowded and I got overwhelmed. I came back on a Wednesday and had tremendous service even though we ba...",1,-1,1,0,4,-1
Kallang,Kampong Java,recreation,10,4.4,0,0,2,0,3,0,0,0,1,0,0,0,"The Singapore Recreation Club (SRC) Review on 20/1/2026 The Singapore Recreation Club (SRC), founded in 1883 and set along the iconic Padang, is one of Singapore’s most historic so... || Private club in central district with roofed warm and cold swimming pool, restaurant, bar with live band and cafe. Cost environment for private gathering and easily accessible by M... || Dinner with an old friend at the SRC'S Chinese Restaurant. Reminiscent of the old days in Singapore, with traditions alive and well. Very pleasant evening 😊😋",0,2,3,0,1,0
Kallang,Kampong Java,nature,10,5.0,10,0,2,1,2,0,0,0,2,0,0,0,"Gardens by the Bay is truly an amazing place and definitely a must-visit attraction in Singapore. The entire area is beautifully designed, extremely clean, and very well maintained... || Gardens by the Bay is truly a highlight of Singapore and absolutely not to be missed. I’d highly recommend getting a combo ticket for the Cloud Forest and Flower Dome—plan for abou... || Gardens by the Bay is absolutely magical and one of my favorite spots in Singapore. The Supertree Grove is stunning, especially at night when the light and sound show begins—it fee...",10,1,2,0,2,0
Kallang,Lavender,education,10,4.7,2,0,2,0,0,0,0,0,2,0,0,0,"One of the best national libraries I’ve seen, with a large number of books to rent. 24/7 book drop, a lot of magazines available to read, plenty of quiet, comfy and beautiful areas... || Perhaps the largest public library in Singapore. Hard to find a librarian for assistance, and bookings for seats are required if you do not want to be asked to leave just because s... || Came purely for the kids section of the library and it sure lived up to our expectations. The little one thoroughly enjoyed himself amidst the aquarium themed library and the endle...",2,2,0,0,2,0
Kallang,Lavender,transport,10,3.9,1,0,0,1,8,1,0,0,5,0,0,0,"This MRT theme is Old Singapore art paintings. Take time to observe, we could see four to five old Singapore paintings showcased. The one at train level is the big art showing Sim ... || The ramp / walkway leading up to the escalator is so dirty and looked like it have never been clean before with so many stains left for months or even longer than that. Upkeep of c... || Singapore's MTR and transportation system is not a question at all. The train were quite new and well maintained, clean inside and fewer passengers. The MTR system map is also acce...",1,-1,7,0,5,0
Kallang,Lavender,food,10,4.8,1,3,0,7,0,0,0,0,0,0,3,0,"Decent spot for variety, but not for those craving familiar Pakistani flavours Visited Lau Pa Sat (Lay Pa Sat) recently in Singapore. It’s a lively and iconic hawker centre with pl... || fantastic place to grab some food and/or beer. Famous for the skewers on the street, especially the chicken satay. Plenty of options to choose from, Indian, Arabic, Chinese, Singap... || There's no need to write much about this place; you simply must stop in for a fantastic meal. There are plenty of street food joints offering a variety of Asian cuisines. Everythin...",-2,-7,0,0,0,3
Kallang,Lavender,shopping,10,4.7,1,0,0,1,1,0,0,0,4,0,0,1,"Tucked within the vibrant heart of Tekka Food Centre, 蒸好味 Steamed Fish Cuisine is a quiet ode to the beauty of honest, well-executed cooking. What sets this humble gem apart is its... || The food never disappoints—every bite hits the spot. While the service is decent, there’s still room to elevate the overall experience. If you want to enjoy it at its best, come be... || The first time I tried the food stalls here was on a Sunday afternoon. It was crowded and I got overwhelmed. I came back on a Wednesday and had tremendous service even though we ba...",1,-1,1,0,4,-1
Kallang,Lavender,recreation,10,4.0,0,0,0,1,1,0,0,0,3,0,1,0,"The Singapore Recreation Club (SRC) Review on 20/1/2026 The Singapore Recreation Club (SRC), founded in 1883 and set along the iconic Padang, is one of Singapore’s most historic so... || Private club in central district with roofed warm and cold swimming pool, restaurant, bar with live band and cafe. Cost environment for private gathering and easily accessible by M... || Dinner with an old friend at the SRC'S Chinese Restaurant. Reminiscent of the old days in Singapore, with traditions alive and well. Very pleasant evening 😊😋",0,-1,1,0,3,1
Kallang,Lavender,nature,10,5.0,10,0,2,1,2,0,0,0,2,0,0,0,"Gardens by the Bay is truly an amazing place and definitely a must-visit attraction in Singapore. The entire area is beautifully designed, extremely clean, and very well maintained... || Gardens by the Bay is truly a highlight of Singapore and absolutely not to be missed. I’d highly recommend getting a combo ticket for the Cloud Forest and Flower Dome—plan for abou... || Gardens by the Bay is absolutely magical and one of my favorite spots in Singapore. The Supertree Grove is stunning, especially at night when the light and sound show begins—it fee...",10,1,2,0,2,0
Kallang,Tanjong Rhu,education,10,4.7,2,0,2,0,0,0,0,0,2,0,0,0,"One of the best national libraries I’ve seen, with a large number of books to rent. 24/7 book drop, a lot of magazines available to read, plenty of quiet, comfy and beautiful areas... || Perhaps the largest public library in Singapore. Hard to find a librarian for assistance, and bookings for seats are required if you do not want to be asked to leave just because s... || Came purely for the kids section of the library and it sure lived up to our expectations. The little one thoroughly enjoyed himself amidst the aquarium themed library and the endle...",2,2,0,0,2,0
Kallang,Tanjong Rhu,transport,10,4.9,0,0,2,2,8,0,0,0,4,0,0,0,"For anyone who's experienced the thrill of a National Stadium event – be it an electrifying concert or a nail-biting sports match – Stadium MRT Station (CC6) is your gateway to the... || Stadium MRT Station is a modern and well-designed station that serves as a key gateway to Singapore Sports Hub. The station is clean, spacious, and clearly signposted, making navig... || Just want to say a shoutout to our SMRT staff at stadium, Hisham who assisted me today, around 7.25 to 7.30pm. Really appreciate his kindness and willingness to help. Kudos to him!",0,0,8,0,4,0
Kallang,Tanjong Rhu,food,10,4.8,1,3,0,7,0,0,0,0,0,0,3,0,"Decent spot for variety, but not for those craving familiar Pakistani flavours Visited Lau Pa Sat (Lay Pa Sat) recently in Singapore. It’s a lively and iconic hawker centre with pl... || fantastic place to grab some food and/or beer. Famous for the skewers on the street, especially the chicken satay. Plenty of options to choose from, Indian, Arabic, Chinese, Singap... || There's no need to write much about this place; you simply must stop in for a fantastic meal. There are plenty of street food joints offering a variety of Asian cuisines. Everythin...",-2,-7,0,0,0,3
Kallang,Tanjong Rhu,shopping,10,4.9,0,0,0,1,0,0,0,0,6,0,1,1,"Refurbished recently. Some nice deco outside but not much has changed. The net playground is still there, which is a good thing and a unique attraction to this mall. || 🟠 City Square Mall 180 Kitchener Road Singapore 208539 🟣 Location = 🟣 the mall is located at the junction of Serangoon Road and Kitchener Road. 🟣 It is directly connected to the Fa... || If you are around Little India area, City Square Mall is actually a pretty nice place to chill and makan. It's just a short walk from Mustafa Centre and the mall has a good mix of ...",0,-1,0,0,6,0
Kallang,Tanjong Rhu,recreation,10,3.8,0,0,0,2,1,0,0,0,4,0,0,0,"Leisure Park Kallang is a laid-back shopping center with just the right amount of traffic—not too crowded, making it comfortable to explore. It offers a bit of everything: a kids’ ... || This mall, especially when viewed against the backdrop of its more prominent neighbors, is relatively underwhelming. While it boasts a good selection of restaurants and food option... || Very near MRT, the shops here always opened and closed forever more like pop up stores as business has been bad with weak traffic after the open air carpark has closed for the temp...",0,-2,1,0,4,0
Kallang,Tanjong Rhu,nature,10,5.0,10,0,2,1,2,0,0,0,2,0,0,0,"Gardens by the Bay is truly an amazing place and definitely a must-visit attraction in Singapore. The entire area is beautifully designed, extremely clean, and very well maintained... || Gardens by the Bay is truly a highlight of Singapore and absolutely not to be missed. I’d highly recommend getting a combo ticket for the Cloud Forest and Flower Dome—plan for abou... || Gardens by the Bay is absolutely magical and one of my favorite spots in Singapore. The Supertree Grove is stunning, especially at night when the light and sound show begins—it fee...",10,1,2,0,2,0
