planning_area,subzone,poi_dimension,review_count,avg_review_rating,noise_positive_mentions,noise_negative_mentions,crowding_positive_mentions,crowding_negative_mentions,cleanliness_positive_mentions,cleanliness_negative_mentions,safety_positive_mentions,safety_negative_mentions,convenience_positive_mentions,convenience_negative_mentions,price_positive_mentions,price_negative_mentions,representative_reviews,noise_net_mentions,crowding_net_mentions,cleanliness_net_mentions,safety_net_mentions,convenience_net_mentions,price_net_mentions
Downtown Core,Bayfront Subzone,nature,10,5.0,10,0,2,5,7,0,0,0,2,0,0,0,"East Coast area and wanted to share my thoughts on East Coast Park. It remains one of the best-maintained spaces in Singapore, and its extensive connectivity to other parks makes i... || East Coast Park is one of the best and most well-maintained parks in Singapore. It is a very big park and is beautifully connected to other parks across Singapore, making it perfec... || Nice place to walk, enjoy the sea breeze. Or one can enjoy coffee/drinks at one of the restaurant or cafe or even hawker centre. Cycling or inline blading can let u exercise and he...",10,-3,7,0,2,0
Downtown Core,Bugis,education,10,4.7,2,0,2,0,0,0,0,0,2,0,0,0,"One of the best national libraries I’ve seen, with a large number of books to rent. 24/7 book drop, a lot of magazines available to read, plenty of quiet, comfy and beautiful areas... || Perhaps the largest public library in Singapore. Hard to find a librarian for assistance, and bookings for seats are required if you do not want to be asked to leave just because s... || Came purely for the kids section of the library and it sure lived up to our expectations. The little one thoroughly enjoyed himself amidst the aquarium themed library and the endle...",2,2,0,0,2,0
Downtown Core,Bugis,transport,10,4.6,0,0,1,2,7,0,1,0,9,0,1,0,"I alighted and later boarded here today (5 March 2026). Earlier, I alighted to visit the nextdoor via Exit A, Sim Lim Square. As I live in the Hillview area, this Downtown Line sta... || 🟦 Rochor MRT station 11 Rochor Canal Road ● Singapore 188505 🟦 Rochor MRT Station (✅️ DT13) ************************************* 🔵 This is my first visit to Rochor MRT Station. ● ... || MRT Station nearby SIM LIM tower",0,-1,7,1,9,1
Downtown Core,Bugis,food,10,4.8,1,3,0,7,0,0,0,0,0,0,3,0,"Decent spot for variety, but not for those craving familiar Pakistani flavours Visited Lau Pa Sat (Lay Pa Sat) recently in Singapore. It’s a lively and iconic hawker centre with pl... || fantastic place to grab some food and/or beer. Famous for the skewers on the street, especially the chicken satay. Plenty of options to choose from, Indian, Arabic, Chinese, Singap... || There's no need to write much about this place; you simply must stop in for a fantastic meal. There are plenty of street food joints offering a variety of Asian cuisines. Everythin...",-2,-7,0,0,0,3
Downtown Core,Bugis,shopping,10,4.8,0,0,0,3,0,0,0,0,6,0,6,1,"Refurbished recently. Some nice deco outside but not much has changed. The net playground is still there, which is a good thing and a unique attraction to this mall. || 🟠 City Square Mall 180 Kitchener Road Singapore 208539 🟣 Location = 🟣 the mall is located at the junction of Serangoon Road and Kitchener Road. 🟣 It is directly connected to the Fa... || If you are around Little India area, City Square Mall is actually a pretty nice place to chill and makan. It's just a short walk from Mustafa Centre and the mall has a good mix of ...",0,-3,0,0,6,5
Downtown Core,Bugis,recreation,10,4.7,0,0,2,3,6,0,1,0,7,0,0,0,"The Singapore Recreation Club (SRC) Review on 20/1/2026 The Singapore Recreation Club (SRC), founded in 1883 and set along the iconic Padang, is one of Singapore’s most historic so... || Private club in central district with roofed warm and cold swimming pool, restaurant, bar with live band and cafe. Cost environment for private gathering and easily accessible by M... || Dinner with an old friend at the SRC'S Chinese Restaurant. Reminiscent of the old days in Singapore, with traditions alive and well. Very pleasant evening 😊😋",0,-1,6,1,7,0
Downtown Core,Bugis,nature,10,5.0,7,0,1,1,0,0,0,0,0,0,1,0,"I visited here for a morning walk. The park is quite large, so you'll definitely work up a sweat walking around. I highly recommend bringing a water bottle. It's full of nature, an... || Relaxing spot, perfect for a nature retreat while in the city. A lot less crowded than you'd expect, considering it's central spot. It's a collection of spots really, rather than a... || This is a quiet green park in Singapore. Looks like an old park with lot of greenery. It's clam, quiet and with lot of shade its ideal for a relaxing time. The famous Fort canning ...",7,0,0,0,0,1
Downtown Core,Cecil,education,10,4.8,6,1,2,1,0,0,0,0,2,0,0,0,"​If you're looking for the most scenic library in Singapore, this is it. Located on the 3rd floor of VivoCity, library@harbourfront is a masterclass in modern, functional design. ​... || Visited Library @ HarbourFront — one of the nicest local libraries to relax and enjoy some quiet time with a book. The view overlooking Sentosa Island adds to the calming ambiance,... || staff are attentive to library users needs: noticed staff approached, 2grandmas and a lady with infant in hand and her pre schooler, to park the stroller to the designated area to ...",5,1,0,0,2,0
Downtown Core,Cecil,transport,10,3.4,1,0,1,2,1,0,0,1,5,0,0,0,"Easiest way to take bus to Woodlands checkpoint using Causeway link cross border bus. Only SGD 4.80. There is also sbs transit and SJE bus operating from this terminal Accessibilit... || To get to JB from here is easy. If you want to sit in the bus, line up on the right side but if you don’t kind standing, line up on the left side. || Why is there nowhere to sit? Now some days later after arriving at Kuala Lumpur’s beautiful bus terminal, the comparison to Singapore’s terminal is extreme. KL’s is like a modern a...",1,-1,1,-1,5,0
Downtown Core,Cecil,food,10,4.8,1,3,0,7,0,0,0,0,0,0,3,0,"Decent spot for variety, but not for those craving familiar Pakistani flavours Visited Lau Pa Sat (Lay Pa Sat) recently in Singapore. It’s a lively and iconic hawker centre with pl... || fantastic place to grab some food and/or beer. Famous for the skewers on the street, especially the chicken satay. Plenty of options to choose from, Indian, Arabic, Chinese, Singap... || There's no need to write much about this place; you simply must stop in for a fantastic meal. There are plenty of street food joints offering a variety of Asian cuisines. Everythin...",-2,-7,0,0,0,3
Downtown Core,Cecil,shopping,10,4.7,0,3,0,4,0,0,0,0,3,0,1,1,"Decent spot for variety, but not for those craving familiar Pakistani flavours Visited Lau Pa Sat (Lay Pa Sat) recently in Singapore. It’s a lively and iconic hawker centre with pl... || fantastic place to grab some food and/or beer. Famous for the skewers on the street, especially the chicken satay. Plenty of options to choose from, Indian, Arabic, Chinese, Singap... || There's no need to write much about this place; you simply must stop in for a fantastic meal. There are plenty of street food joints offering a variety of Asian cuisines. Everythin...",-3,-4,0,0,3,0
Downtown Core,Cecil,recreation,10,4.0,0,0,0,1,1,0,0,0,3,0,1,0,"The Singapore Recreation Club (SRC) Review on 20/1/2026 The Singapore Recreation Club (SRC), founded in 1883 and set along the iconic Padang, is one of Singapore’s most historic so... || Private club in central district with roofed warm and cold swimming pool, restaurant, bar with live band and cafe. Cost environment for private gathering and easily accessible by M... || Dinner with an old friend at the SRC'S Chinese Restaurant. Reminiscent of the old days in Singapore, with traditions alive and well. Very pleasant evening 😊😋",0,-1,1,0,3,1
Downtown Core,Cecil,nature,10,4.9,10,0,2,3,1,0,0,0,0,0,0,0,"I visited here for a morning walk. The park is quite large, so you'll definitely work up a sweat walking around. I highly recommend bringing a water bottle. It's full of nature, an... || Relaxing spot, perfect for a nature retreat while in the city. A lot less crowded than you'd expect, considering it's central spot. It's a collection of spots really, rather than a... || This is a quiet green park in Singapore. Looks like an old park with lot of greenery. It's clam, quiet and with lot of shade its ideal for a relaxing time. The famous Fort canning ...",10,-1,1,0,0,0
Downtown Core,Central Subzone,education,10,4.7,2,0,2,0,0,0,0,0,2,0,0,0,"One of the best national libraries I’ve seen, with a large number of books to rent. 24/7 book drop, a lot of magazines available to read, plenty of quiet, comfy and beautiful areas... || Perhaps the largest public library in Singapore. Hard to find a librarian for assistance, and bookings for seats are required if you do not want to be asked to leave just because s... || Came purely for the kids section of the library and it sure lived up to our expectations. The little one thoroughly enjoyed himself amidst the aquarium themed library and the endle...",2,2,0,0,2,0
Downtown Core,Central Subzone,transport,10,3.7,1,0,0,2,0,0,0,1,3,0,0,0,"Easiest way to take bus to Woodlands checkpoint using Causeway link cross border bus. Only SGD 4.80. There is also sbs transit and SJE bus operating from this terminal Accessibilit... || To get to JB from here is easy. If you want to sit in the bus, line up on the right side but if you don’t kind standing, line up on the left side. || Why is there nowhere to sit? Now some days later after arriving at Kuala Lumpur’s beautiful bus terminal, the comparison to Singapore’s terminal is extreme. KL’s is like a modern a...",1,-2,0,-1,3,0
Downtown Core,Central Subzone,food,10,4.8,1,3,0,7,0,0,0,0,0,0,3,0,"Decent spot for variety, but not for those craving familiar Pakistani flavours Visited Lau Pa Sat (Lay Pa Sat) recently in Singapore. It’s a lively and iconic hawker centre with pl... || fantastic place to grab some food and/or beer. Famous for the skewers on the street, especially the chicken satay. Plenty of options to choose from, Indian, Arabic, Chinese, Singap... || There's no need to write much about this place; you simply must stop in for a fantastic meal. There are plenty of street food joints offering a variety of Asian cuisines. Everythin...",-2,-7,0,0,0,3
Downtown Core,Central Subzone,shopping,10,4.8,0,3,1,4,1,0,0,0,5,0,2,0,"🏬 Suntec City – 4.5 stars Suntec City is one of those malls in Singapore that feels huge but still easy to walk around. There’s a good mix of shopping, restaurants, cafés, and even... || A complex of Fountain of Wealth, Convention & Exhibition Centre, Shopping Mall & 5 Towers of Business Centres. ""Fountain of Wealth (The heart of Suntec City) Visit the heart of Sun... || An amazing mega centre that lives up to its name with all the essential amenities. With convention facility located here , it provides visitors and exhibitors the convenience of ac...",-3,-3,1,0,5,2
Downtown Core,Central Subzone,recreation,10,4.8,0,0,0,0,5,0,0,0,2,0,0,0,"Fitness First One George is my favorite branch by far. The space is beautifully well-lit in the mornings, with a great view that really sets the mood for a good workout. You can ev... || This studio has a nice view and even gets good sunlight—perfect if you enjoy a little post-workout suntanning. The equipment selection is complete. The floor plan is a bit small, b... || Workout are always creative and challenging but what I most value is the excellent impact for every minute spent exercising. I have spent longer in the gym but with nothing like th...",0,0,5,0,2,0
Downtown Core,Central Subzone,nature,10,5.0,10,0,2,4,9,0,0,0,4,0,0,0,"East Coast area and wanted to share my thoughts on East Coast Park. It remains one of the best-maintained spaces in Singapore, and its extensive connectivity to other parks makes i... || East Coast Park is one of the best and most well-maintained parks in Singapore. It is a very big park and is beautifully connected to other parks across Singapore, making it perfec... || Nice place to walk, enjoy the sea breeze. Or one can enjoy coffee/drinks at one of the restaurant or cafe or even hawker centre. Cycling or inline blading can let u exercise and he...",10,-2,9,0,4,0
Downtown Core,City Hall,education,10,4.8,6,1,2,1,0,0,0,0,2,0,0,0,"​If you're looking for the most scenic library in Singapore, this is it. Located on the 3rd floor of VivoCity, library@harbourfront is a masterclass in modern, functional design. ​... || Visited Library @ HarbourFront — one of the nicest local libraries to relax and enjoy some quiet time with a book. The view overlooking Sentosa Island adds to the calming ambiance,... || staff are attentive to library users needs: noticed staff approached, 2grandmas and a lady with infant in hand and her pre schooler, to park the stroller to the designated area to ...",5,1,0,0,2,0
Downtown Core,City Hall,transport,10,4.5,0,0,1,3,6,0,1,0,8,0,1,0,"Malls and five-star hotels. There’s the Michelin-row of restaurants. Chinatown SG is the best area to stay. Clean and not crowded. || Very centralized. Food plentiful, hdb public housing nearby facing City skyline offices. Good mix of shops food merchandise massage parlors at People's park complex. MRT a walking ... || Chinatown MRT Station (NE4/DT19) is a vibrant and centrally located transit hub in Singapore, serving the North-East Line (NEL) and Downtown Line (DTL). Situated in the heart of Ch...",0,-2,6,1,8,1
Downtown Core,City Hall,food,10,4.8,1,3,0,7,0,0,0,0,0,0,3,0,"Decent spot for variety, but not for those craving familiar Pakistani flavours Visited Lau Pa Sat (Lay Pa Sat) recently in Singapore. It’s a lively and iconic hawker centre with pl... || fantastic place to grab some food and/or beer. Famous for the skewers on the street, especially the chicken satay. Plenty of options to choose from, Indian, Arabic, Chinese, Singap... || There's no need to write much about this place; you simply must stop in for a fantastic meal. There are plenty of street food joints offering a variety of Asian cuisines. Everythin...",-2,-7,0,0,0,3
Downtown Core,City Hall,shopping,10,4.8,0,0,0,3,0,0,0,0,6,0,6,1,"Refurbished recently. Some nice deco outside but not much has changed. The net playground is still there, which is a good thing and a unique attraction to this mall. || 🟠 City Square Mall 180 Kitchener Road Singapore 208539 🟣 Location = 🟣 the mall is located at the junction of Serangoon Road and Kitchener Road. 🟣 It is directly connected to the Fa... || If you are around Little India area, City Square Mall is actually a pretty nice place to chill and makan. It's just a short walk from Mustafa Centre and the mall has a good mix of ...",0,-3,0,0,6,5
Downtown Core,City Hall,recreation,10,4.3,0,0,0,0,4,0,0,0,4,0,0,0,"The Singapore Recreation Club (SRC) Review on 20/1/2026 The Singapore Recreation Club (SRC), founded in 1883 and set along the iconic Padang, is one of Singapore’s most historic so... || Private club in central district with roofed warm and cold swimming pool, restaurant, bar with live band and cafe. Cost environment for private gathering and easily accessible by M... || Dinner with an old friend at the SRC'S Chinese Restaurant. Reminiscent of the old days in Singapore, with traditions alive and well. Very pleasant evening 😊😋",0,0,4,0,4,0
Downtown Core,City Hall,nature,10,5.0,10,0,2,1,2,0,0,0,2,0,0,0,"Gardens by the Bay is truly an amazing place and definitely a must-visit attraction in Singapore. The entire area is beautifully designed, extremely clean, and very well maintained... || Gardens by the Bay is truly a highlight of Singapore and absolutely not to be missed. I’d highly recommend getting a combo ticket for the Cloud Forest and Flower Dome—plan for abou... || Gardens by the Bay is absolutely magical and one of my favorite spots in Singapore. The Supertree Grove is stunning, especially at night when the light and sound show begins—it fee...",10,1,2,0,2,0
Downtown Core,Clifford Pier,education,10,4.8,6,1,2,1,0,0,0,0,2,0,0,0,"​If you're looking for the most scenic library in Singapore, this is it. Located on the 3rd floor of VivoCity, library@harbourfront is a masterclass in modern, functional design. ​... || Visited Library @ HarbourFront — one of the nicest local libraries to relax and enjoy some quiet time with a book. The view overlooking Sentosa Island adds to the calming ambiance,... || staff are attentive to library users needs: noticed staff approached, 2grandmas and a lady with infant in hand and her pre schooler, to park the stroller to the designated area to ...",5,1,0,0,2,0
Downtown Core,Clifford Pier,transport,10,4.8,2,1,1,3,2,0,1,0,6,0,0,0,"Raffles Place MRT Station is very conveniently located in the heart of Singapore’s financial district, providing easy access to offices, malls, and nearby attractions. The station ... || very busy mrt station. air con sometimes good, sometimes jialat alot of shops in the station, mr.bean is my favourite one. fruit shop here sometimes not so nice. the fruit a bit 酸酸... || Raffles Place is the centre of the Financial District of Singapore, with many Banks, Insurance companies, and other financial-related firms has their offices located here. The dist...",1,-2,2,1,6,0
Downtown Core,Clifford Pier,food,10,4.8,1,3,0,7,0,0,0,0,0,0,3,0,"Decent spot for variety, but not for those craving familiar Pakistani flavours Visited Lau Pa Sat (Lay Pa Sat) recently in Singapore. It’s a lively and iconic hawker centre with pl... || fantastic place to grab some food and/or beer. Famous for the skewers on the street, especially the chicken satay. Plenty of options to choose from, Indian, Arabic, Chinese, Singap... || There's no need to write much about this place; you simply must stop in for a fantastic meal. There are plenty of street food joints offering a variety of Asian cuisines. Everythin...",-2,-7,0,0,0,3
Downtown Core,Clifford Pier,shopping,10,4.7,0,3,0,4,0,0,0,0,3,0,1,1,"Decent spot for variety, but not for those craving familiar Pakistani flavours Visited Lau Pa Sat (Lay Pa Sat) recently in Singapore. It’s a lively and iconic hawker centre with pl... || fantastic place to grab some food and/or beer. Famous for the skewers on the street, especially the chicken satay. Plenty of options to choose from, Indian, Arabic, Chinese, Singap... || There's no need to write much about this place; you simply must stop in for a fantastic meal. There are plenty of street food joints offering a variety of Asian cuisines. Everythin...",-3,-4,0,0,3,0
Downtown Core,Clifford Pier,recreation,10,4.8,0,0,0,0,2,0,2,0,1,0,0,0,"The Singapore Recreation Club (SRC) Review on 20/1/2026 The Singapore Recreation Club (SRC), founded in 1883 and set along the iconic Padang, is one of Singapore’s most historic so... || Private club in central district with roofed warm and cold swimming pool, restaurant, bar with live band and cafe. Cost environment for private gathering and easily accessible by M... || Dinner with an old friend at the SRC'S Chinese Restaurant. Reminiscent of the old days in Singapore, with traditions alive and well. Very pleasant evening 😊😋",0,0,2,2,1,0
Downtown Core,Clifford Pier,nature,10,5.0,10,0,2,1,2,0,0,0,2,0,0,0,"Gardens by the Bay is truly an amazing place and definitely a must-visit attraction in Singapore. The entire area is beautifully designed, extremely clean, and very well maintained... || Gardens by the Bay is truly a highlight of Singapore and absolutely not to be missed. I’d highly recommend getting a combo ticket for the Cloud Forest and Flower Dome—plan for abou... || Gardens by the Bay is absolutely magical and one of my favorite spots in Singapore. The Supertree Grove is stunning, especially at night when the light and sound show begins—it fee...",10,1,2,0,2,0
Downtown Core,Marina Centre,education,10,4.8,6,1,2,1,0,0,0,0,2,0,0,0,"​If you're looking for the most scenic library in Singapore, this is it. Located on the 3rd floor of VivoCity, library@harbourfront is a masterclass in modern, functional design. ​... || Visited Library @ HarbourFront — one of the nicest local libraries to relax and enjoy some quiet time with a book. The view overlooking Sentosa Island adds to the calming ambiance,... || staff are attentive to library users needs: noticed staff approached, 2grandmas and a lady with infant in hand and her pre schooler, to park the stroller to the designated area to ...",5,1,0,0,2,0
Downtown Core,Marina Centre,transport,10,3.8,1,1,1,1,2,0,1,1,3,0,0,0,"Bayfront MRT Station is the quintessential gateway to Singapore’s most iconic modern landmarks, functioning more as a polished underground lobby than a mere transit stop. || Bayfront MRT Station is the quintessential gateway to Singapore’s most iconic modern landmarks, functioning more as a polished underground lobby than a mere transit stop. As a cros... || First time, first day in Singapore. Receive assistance from 2 security guards (diections only), friendliness from a stranger, and great service from station personnel. What's not t...",0,0,2,0,3,0
Downtown Core,Marina Centre,food,10,4.8,1,3,0,7,0,0,0,0,0,0,3,0,"Decent spot for variety, but not for those craving familiar Pakistani flavours Visited Lau Pa Sat (Lay Pa Sat) recently in Singapore. It’s a lively and iconic hawker centre with pl... || fantastic place to grab some food and/or beer. Famous for the skewers on the street, especially the chicken satay. Plenty of options to choose from, Indian, Arabic, Chinese, Singap... || There's no need to write much about this place; you simply must stop in for a fantastic meal. There are plenty of street food joints offering a variety of Asian cuisines. Everythin...",-2,-7,0,0,0,3
Downtown Core,Marina Centre,shopping,10,4.6,0,0,0,1,0,0,0,0,3,0,1,1,"We went to Marinna Square Mall to have our HongKong Tim Sum today. We ordered a total of 6 dishes with 1 dessert. He had porridge,Chee cheong fun, fried carrot cake,pandan leaf ric... || If you are in Singapore for F1 next year, Marina Square is the place to be if you don't have tickets. At the rooftop gardens it offers a slight view, and you can get pretty close. ... || Marina Square is a bustling local favorite! Visited on a Saturday and the energy was high with multiple expos in full swing. It’s packed with unique small shops and a massive varie...",0,-1,0,0,3,0
Downtown Core,Marina Centre,recreation,10,4.0,0,0,0,1,1,0,0,0,3,0,1,0,"The Singapore Recreation Club (SRC) Review on 20/1/2026 The Singapore Recreation Club (SRC), founded in 1883 and set along the iconic Padang, is one of Singapore’s most historic so... || Private club in central district with roofed warm and cold swimming pool, restaurant, bar with live band and cafe. Cost environment for private gathering and easily accessible by M... || Dinner with an old friend at the SRC'S Chinese Restaurant. Reminiscent of the old days in Singapore, with traditions alive and well. Very pleasant evening 😊😋",0,-1,1,0,3,1
Downtown Core,Marina Centre,nature,10,5.0,11,0,1,3,2,0,0,0,2,0,0,0,"Gardens by the Bay is truly an amazing place and definitely a must-visit attraction in Singapore. The entire area is beautifully designed, extremely clean, and very well maintained... || Gardens by the Bay is truly a highlight of Singapore and absolutely not to be missed. I’d highly recommend getting a combo ticket for the Cloud Forest and Flower Dome—plan for abou... || Gardens by the Bay is absolutely magical and one of my favorite spots in Singapore. The Supertree Grove is stunning, especially at night when the light and sound show begins—it fee...",11,-2,2,0,2,0
Downtown Core,Maxwell,education,10,4.8,6,1,2,1,0,0,0,0,2,0,0,0,"​If you're looking for the most scenic library in Singapore, this is it. Located on the 3rd floor of VivoCity, library@harbourfront is a masterclass in modern, functional design. ​... || Visited Library @ HarbourFront — one of the nicest local libraries to relax and enjoy some quiet time with a book. The view overlooking Sentosa Island adds to the calming ambiance,... || staff are attentive to library users needs: noticed staff approached, 2grandmas and a lady with infant in hand and her pre schooler, to park the stroller to the designated area to ...",5,1,0,0,2,0
Downtown Core,Maxwell,transport,10,4.5,0,0,1,4,1,0,0,0,7,0,0,0,"Malls and five-star hotels. There’s the Michelin-row of restaurants. Chinatown SG is the best area to stay. Clean and not crowded. || Very centralized. Food plentiful, hdb public housing nearby facing City skyline offices. Good mix of shops food merchandise massage parlors at People's park complex. MRT a walking ... || Chinatown MRT Station (NE4/DT19) is a vibrant and centrally located transit hub in Singapore, serving the North-East Line (NEL) and Downtown Line (DTL). Situated in the heart of Ch...",0,-3,1,0,7,0
Downtown Core,Maxwell,food,10,4.8,1,3,0,7,0,0,0,0,0,0,3,0,"Decent spot for variety, but not for those craving familiar Pakistani flavours Visited Lau Pa Sat (Lay Pa Sat) recently in Singapore. It’s a lively and iconic hawker centre with pl... || fantastic place to grab some food and/or beer. Famous for the skewers on the street, especially the chicken satay. Plenty of options to choose from, Indian, Arabic, Chinese, Singap... || There's no need to write much about this place; you simply must stop in for a fantastic meal. There are plenty of street food joints offering a variety of Asian cuisines. Everythin...",-2,-7,0,0,0,3
Downtown Core,Maxwell,shopping,10,4.8,2,0,0,4,1,0,0,0,1,0,2,0,"Tucked within the vibrant heart of Tekka Food Centre, 蒸好味 Steamed Fish Cuisine is a quiet ode to the beauty of honest, well-executed cooking. What sets this humble gem apart is its... || The food never disappoints—every bite hits the spot. While the service is decent, there’s still room to elevate the overall experience. If you want to enjoy it at its best, come be... || The first time I tried the food stalls here was on a Sunday afternoon. It was crowded and I got overwhelmed. I came back on a Wednesday and had tremendous service even though we ba...",2,-4,1,0,1,2
Downtown Core,Maxwell,recreation,10,4.0,0,0,0,1,1,0,0,0,3,0,1,0,"The Singapore Recreation Club (SRC) Review on 20/1/2026 The Singapore Recreation Club (SRC), founded in 1883 and set along the iconic Padang, is one of Singapore’s most historic so... || Private club in central district with roofed warm and cold swimming pool, restaurant, bar with live band and cafe. Cost environment for private gathering and easily accessible by M... || Dinner with an old friend at the SRC'S Chinese Restaurant. Reminiscent of the old days in Singapore, with traditions alive and well. Very pleasant evening 😊😋",0,-1,1,0,3,1
