planning_area,subzone,poi_dimension,place_query_type,place_id,place_name,place_rating,place_user_ratings_total,review_index,review_author_name,review_author_url,review_language,review_profile_photo_url,review_rating,review_relative_time_description,review_time,review_text
Central Water Catchment,Central Water Catchment,education,education facilities schools childcare libraries,ChIJKaGsJKUZ2jERxa8yhKrdPfI,National Library / Lee Kong Chian Reference Library,4.6,1765,0,Loki,https://www.google.com/maps/contrib/101511042615871459595/reviews,en,https://lh3.googleusercontent.com/a-/ALV-UjUWl2DEE4670VIkGB0Fz67hY38DTjgEMfFoOtGKt3rXODZbul4=s128-c0x00000000-cc-rp-mo-ba7,5,2 months ago,1779180686,"Visited the National Library Building mainly for The Albatross File: Singapore’s Independence Declassified exhibition, and it turned out to be a meaningful experience. The exhibition itself is relatively small, but the historical significance is immense. It provides a fascinating and candid look into the events leading up to Singapore’s separation from Malaysia in 1965, including documents and notes showing that both sides had, by then, come to see separation as the likely path forward. Seeing the actual letters, transcripts, and handwritten notes made this pivotal chapter of Singapore’s history feel very real and personal

I also took some time to roam around the Lee Kong Chian Reference Library and was impressed by how incredibly well managed the entire place is. The building itself is architecturally striking, modern, spacious, and filled with natural light. The library environment feels calm, organized, and conducive for learning and research, with clear signage and well-maintained facilities throughout"
Central Water Catchment,Central Water Catchment,education,education facilities schools childcare libraries,ChIJKaGsJKUZ2jERxa8yhKrdPfI,National Library / Lee Kong Chian Reference Library,4.6,1765,1,Kan Goh,https://www.google.com/maps/contrib/115611067938027564725/reviews,en,https://lh3.googleusercontent.com/a-/ALV-UjWHqSzglU1g009py0FlCsfLCvt5p4zZKgs3udw_QYTIoaGSm15f=s128-c0x00000000-cc-rp-mo-ba4,5,a month ago,1779958370,"The National Library is conveniently located with good traffic access from around the island. It’s a comfy cool place to be if your want to study, research and just reading. You may spent hours but no worries about hunger as the are many choices of food in the area."
Central Water Catchment,Central Water Catchment,education,education facilities schools childcare libraries,ChIJKaGsJKUZ2jERxa8yhKrdPfI,National Library / Lee Kong Chian Reference Library,4.6,1765,2,Yang,https://www.google.com/maps/contrib/103078870952547064508/reviews,en,https://lh3.googleusercontent.com/a/ACg8ocId_1lGfxky38DqCAG4qG79S251nWu4Fvg1B3RWg1m5PK-DvQ=s128-c0x00000000-cc-rp-mo-ba8,5,2 months ago,1777974239,"The Albatross File exhibition at NLB is a fascinating showcase of Singapore’s separation history, featuring declassified documents, oral histories, and immersive multimedia displays. It brings to life the tense years leading up to independence, blending archival records with dramatized storytelling."
Central Water Catchment,Central Water Catchment,education,education facilities schools childcare libraries,ChIJKaGsJKUZ2jERxa8yhKrdPfI,National Library / Lee Kong Chian Reference Library,4.6,1765,3,JR FF,https://www.google.com/maps/contrib/114552155027437009446/reviews,en,https://lh3.googleusercontent.com/a-/ALV-UjW4rhNn7hJO2HjNP_Xr3RhbKISk61999j4Zo0ZeppA4FIanrSjPqQ=s128-c0x00000000-cc-rp-mo-ba6,5,5 months ago,1769766145,"2026 January - Did quick look around, enjoyed reading the stories from the mini exhibition Knots of Time. Looks like there are other exhibitions and all sorts of collection, will be back to explore and read.

Great ambience, nice for researchers and the public alike. Place has plenty of space if you'd like to get some work done, offers brilliant views, and even has a skygarden. Power and water is readily available, and theres even sufficient space for a stroll if you're feeling a mental block coming on.

Will be back to check out the albatross files. The atrium at the bottom is very pleasant, and the vaguely 'heritage' old chang kee seems like a good place to check out as well."
Central Water Catchment,Central Water Catchment,education,education facilities schools childcare libraries,ChIJKaGsJKUZ2jERxa8yhKrdPfI,National Library / Lee Kong Chian Reference Library,4.6,1765,4,Jen Chan,https://www.google.com/maps/contrib/116613161278680717890/reviews,en,https://lh3.googleusercontent.com/a-/ALV-UjXSq893h-IpPU2m9mbz9zihQKx3SKUW3vGaDkjp9kTFqq6Sy3Zm=s128-c0x00000000-cc-rp-mo-ba5,5,6 months ago,1768186856,"Albatross exhibition of Singapore

Thankful for this curated history that bares all that Singaporeans may not know. We had the privilege of having seniors in their 70s who came along, cementing our understanding of what they had gone thru.

The whole setup allowed us to go at our own pace and the voice of our late and retired ministers add a sense of urgency and realism.

A suggestion for those who are not English educated, as the ministers are speaking in English, please allow translator set made avail in various language to our non English speaking seniors.

Lastly the wooden board is super heavy. Made it very difficult for us to lift up the board to read the files.  Lastly is there a need to have the board hidden? Most don’t know it exist until someone lifted it up."
Central Water Catchment,Central Water Catchment,shopping,shopping groceries malls supermarkets markets,ChIJVYEAaEca2jERpxajHtlWFRE,Sheng Siong Supermarket,4.3,2044,0,Sam Goh SE,https://www.google.com/maps/contrib/106612410197389118139/reviews,en,https://lh3.googleusercontent.com/a-/ALV-UjVtxFM7hzV163rOhYSwVECkDUr5OThauQNtJ7CHeLkDFA13783aPQ=s128-c0x00000000-cc-rp-mo-ba7,5,5 months ago,1770334280,"we were so happy to find Sheng Shiong aupermarket where we xan come to grab ingredients for our dinner on the way home after spending an afternoon shopping in IKEA. this super is very well stocked withe fresh produce from fresh seafood, to pork, chickens and tofu, mushrooms, carrots, kai lanand Japanese leeks and roast pork. we got got all we needed here amd were so happy. it is definitely a great place to drop by when you need to buy ingredients for Asian cooking. good prices and customer service too. kudus to Sheng Shiong."
Central Water Catchment,Central Water Catchment,shopping,shopping groceries malls supermarkets markets,ChIJVYEAaEca2jERpxajHtlWFRE,Sheng Siong Supermarket,4.3,2044,1,Patrick Lincoln,https://www.google.com/maps/contrib/109151359025756462358/reviews,en,https://lh3.googleusercontent.com/a/ACg8ocJ6BLYIKmA2wQ1PhOTA9Wxe8hRmpjSXEX3TQVh4nUo5SAtwZSI=s128-c0x00000000-cc-rp-mo,3,2 weeks ago,1782721548,"I am a regular customer at your Commonwealth outlet and frequently purchase the Penguin Durian Ice Cream.
I would like to share some feedback regarding the freezer display. Every time I buy the ice cream, I have difficulty pulling out the carton/box because there is a metal strip or bracket along the side that obstructs it. As a result, it takes quite a bit of effort to lift the box out, and I'm concerned that customers may accidentally damage the packaging or even injure their hands while trying to remove it.
Since this happens every time I visit, I hope you could look into whether the freezer rack or metal divider can be adjusted or modified to make it easier for customers to access the products.
I enjoy shopping at Sheng Siong and appreciate the wide range of products you carry, which is why I wanted to bring this to your attention. Thank you."
Central Water Catchment,Central Water Catchment,shopping,shopping groceries malls supermarkets markets,ChIJVYEAaEca2jERpxajHtlWFRE,Sheng Siong Supermarket,4.3,2044,2,Calbee Cracker,https://www.google.com/maps/contrib/110229110724135670872/reviews,en,https://lh3.googleusercontent.com/a-/ALV-UjVSNir_is80C0B0axgXkrMxAQmhLe0-dZs1Js_iwlTh6_SHrtf7BQ=s128-c0x00000000-cc-rp-mo-ba7,4,a year ago,1729578530,"Spacious, well-organised and good pricing. This outlet is quite extensive and varied. There is a good selection of groceries and several interesting finds. It is linked to multi-storey carpark so rain is not an issue plus it’s 24 hrs! Only issue is no trolly return at the carpark so best is to drive down to the pick-up bay in front of Sheng Shiong (sheltered) to upload groceries."
Central Water Catchment,Central Water Catchment,shopping,shopping groceries malls supermarkets markets,ChIJVYEAaEca2jERpxajHtlWFRE,Sheng Siong Supermarket,4.3,2044,3,Sunil Sharma,https://www.google.com/maps/contrib/100597108879216438878/reviews,en,https://lh3.googleusercontent.com/a-/ALV-UjXk_ipXKRG_YH2_L9SQJv8fULE4u77_6DT933d3AKnWr9cf2IEx=s128-c0x00000000-cc-rp-mo-ba3,5,3 weeks ago,1782451152,Medium sized supermarket in the neighborhood. Good collection of items. All payment options available. Price is right too. Very near to CommonWealth MRT station
Central Water Catchment,Central Water Catchment,shopping,shopping groceries malls supermarkets markets,ChIJVYEAaEca2jERpxajHtlWFRE,Sheng Siong Supermarket,4.3,2044,4,Timothy TM,https://www.google.com/maps/contrib/116897826354325250403/reviews,en,https://lh3.googleusercontent.com/a-/ALV-UjWhZu31F-NO52GkebsNQ9G-dqpLpM-ztAnPbSMB_w7YWXGabnVs=s128-c0x00000000-cc-rp-mo-ba6,5,4 years ago,1640476838,Big branch with lots of variety of items. Famous for its fresh meats and fish. My mom loves this store to cook all her awesome Peranakan dishes!
Central Water Catchment,Central Water Catchment,recreation,recreation sports gyms swimming community clubs,ChIJ____7xMX2jERWYaeX5Kpxcw,Bishan Community Club,4.2,1629,0,s g,https://www.google.com/maps/contrib/101606206460809087168/reviews,en,https://lh3.googleusercontent.com/a-/ALV-UjVDcDzu4KCSnmoZRidIGkDu13oXlwRo9t96S7mcolayFc7TcKQ=s128-c0x00000000-cc-rp-mo-ba7,5,6 months ago,1768663335,"Was here for an Edusave award ceremony at the MPH, which is clean and has aircon. The open air area is also sheltered and has a huge fan so it's not hot. There are also counters to perform administrative stuff like collection of vouchers etc. There's also a Starbucks here if you wanna chill. There's a 24/7 fitness here too."
Central Water Catchment,Central Water Catchment,recreation,recreation sports gyms swimming community clubs,ChIJ____7xMX2jERWYaeX5Kpxcw,Bishan Community Club,4.2,1629,1,Adenjo Lim,https://www.google.com/maps/contrib/112909477580351469207/reviews,en,https://lh3.googleusercontent.com/a-/ALV-UjUiAVMqproDMJHyei4EqdzRm_NaFslM45zzD4izfQnnh5vAPyCaVw=s128-c0x00000000-cc-rp-mo-ba3,1,5 months ago,1769257489,"First time booking a pickleball court for play on Tuesday (20 Jan, 8-9am) and when we arrived at the CC, the only hall that we saw was dark and empty. As the counter was not open, I called the main PA hotline and requested for assistance. The staff tried contacting someone from the CC to no avail. He said he would escalate the matter. When I asked if we should just “cancel” our court instead of continuing to wait, he told me to wait for his update. We left eventually and there was no further callback at all.

We returned to the CC at 1pm and checked with the counter staff, only to find out that the pickleball courts are not located within the CC itself, but at the HDB block opposite, on the 2nd floor. When I informed the staff that there’s no notice indicating that the courts are at a different location, the staff replied that their badminton players all know that the courts are opposite. He even asked if I’m staying in the area.

From booking, to the email acknowledgement, there’s no indication of any information stating that. Even at the CC itself, there are no notices giving directions to the courts. Another staff then came out and added that the information on the poster did not say that the courts are in the hall within the CC itself and that the opposite block is part of Bishan CC.

Totally appalled at the attitude of the counter staff, who seemed to imply that it’s our fault for not knowing where the courts are."
Central Water Catchment,Central Water Catchment,recreation,recreation sports gyms swimming community clubs,ChIJ____7xMX2jERWYaeX5Kpxcw,Bishan Community Club,4.2,1629,2,Ann Tan,https://www.google.com/maps/contrib/103247986782282333321/reviews,en,https://lh3.googleusercontent.com/a-/ALV-UjVt96BjekAR5syTRsTHYZieRBTE1vxcADWS1NcAI3dauLgZdAU=s128-c0x00000000-cc-rp-mo,4,5 months ago,1770191549,"The volunteer staff there were very polite and provided clear, correct guidance. I’m very grateful for their service—it solved my problem and helped me save a considerable amount of money.
Ann Tan"
Central Water Catchment,Central Water Catchment,recreation,recreation sports gyms swimming community clubs,ChIJ____7xMX2jERWYaeX5Kpxcw,Bishan Community Club,4.2,1629,3,Isay Dulnuan,https://www.google.com/maps/contrib/105040271472846366625/reviews,en,https://lh3.googleusercontent.com/a-/ALV-UjXIueu7iWjnyJuRB-6GU2nIgQycqxJPsbG5b7mBE3ouCWqlACSWxg=s128-c0x00000000-cc-rp-mo-ba5,5,3 years ago,1670460279,"It’s a cool place to hangout or wait for a friend to meetup. It’s covered so no issues during rain. There is free water refilling, toilet, and Starbucks too if you need coffee. There’s a lot of exercise activities in the morning for seniors, some activities during the day, and cheering squads use it for practice in the evenings. It’s a bustling place and I am glad to be living nearby and can go there anytime."
Central Water Catchment,Central Water Catchment,recreation,recreation sports gyms swimming community clubs,ChIJ____7xMX2jERWYaeX5Kpxcw,Bishan Community Club,4.2,1629,4,Arjun Trivedi,https://www.google.com/maps/contrib/113275233418214513328/reviews,en,https://lh3.googleusercontent.com/a-/ALV-UjWfcG2Khrw-t0-7kzg4nERmKN4nZDHFH0H3rveJ9w2lKRYeUXID=s128-c0x00000000-cc-rp-mo-ba6,5,4 years ago,1626883879,Nice location. Very convenient as its adjacent to the MRT station and Bus terminus. There is a small Starbucks and the local Post Office in the same building
Central Water Catchment,Central Water Catchment,nature,parks gardens nature waterfront park connectors,ChIJ____rBoU2jERyE5AP5-iwrc,Lower Seletar Reservoir Park,4.5,2534,0,zee grace,https://www.google.com/maps/contrib/108443056229015321444/reviews,en,https://lh3.googleusercontent.com/a-/ALV-UjUMVDm2SFLs1PYfhVSH7PgcnUloKO-qzTU1iV1cOCZckA90pD0sMw=s128-c0x00000000-cc-rp-mo-ba3,5,3 months ago,1774750198,"Lower Seletar Reservoir Park is such a peaceful and scenic spot in Singapore! 🌅 The waterfront views are beautiful, especially during sunrise and sunset, and the park is very well maintained. It’s perfect for evening strolls, jogging, cycling, or just relaxing by the water. The jetty and heritage boardwalk add a special charm, and the cool breeze from the reservoir makes it even more refreshing. A great place to unwind and enjoy nature — highly recommended! 🌿✨"
Central Water Catchment,Central Water Catchment,nature,parks gardens nature waterfront park connectors,ChIJ____rBoU2jERyE5AP5-iwrc,Lower Seletar Reservoir Park,4.5,2534,1,RD RID,https://www.google.com/maps/contrib/104125732742243938177/reviews,en,https://lh3.googleusercontent.com/a-/ALV-UjVfzolh_sz_RrwE2Q06DCiafpKNB-PCEi43vMu139x1bRUbTsqS=s128-c0x00000000-cc-rp-mo,5,3 months ago,1776609685,"10/10, would absolutely paddle back for this again. 🌅🚣‍♂️

The sunrise kayak + breakfast tour was such a peaceful, feel-good start to the day. Ali and Shiva were fantastic, friendly, funny, and genuinely informative. They made everything feel easy and welcoming, and were always ready to help while keeping the whole experience light and enjoyable.

It’s one of those rare activities that’s genuinely for everyone. Easy to pick up, surprisingly calming, and somehow makes you feel like you’ve got your life together before 9am. Paddle a little, enjoyed a lot, then reward yourself with breakfast by the water… what’s not to love?

Seas the day, eat your way through it, repeat. Try it!"
Central Water Catchment,Central Water Catchment,nature,parks gardens nature waterfront park connectors,ChIJ____rBoU2jERyE5AP5-iwrc,Lower Seletar Reservoir Park,4.5,2534,2,Ramesh D,https://www.google.com/maps/contrib/100406418217809815483/reviews,en,https://lh3.googleusercontent.com/a-/ALV-UjV13TIBROeVAQymuLudP9mu4Ui_R2td_lRLGsMv6u9x_nWSO6jx=s128-c0x00000000-cc-rp-mo-ba4,5,7 months ago,1764989700,"The park is beautifully maintained, with a delightful variety of flowers that add color and charm to every corner. Each pathway feels inviting, filled with vibrant blooms and natural scents that make the walk feel almost therapeutic.

The gardens are especially peaceful—perfect for an evening stroll after a long day. Whether you want to unwind, enjoy nature, or simply spend some quiet time alone, this park offers the ideal atmosphere. It’s a serene escape from the noise of the city, and I’d highly recommend it to anyone looking for a calm and scenic place to relax."
Central Water Catchment,Central Water Catchment,nature,parks gardens nature waterfront park connectors,ChIJ____rBoU2jERyE5AP5-iwrc,Lower Seletar Reservoir Park,4.5,2534,3,Velochrome,https://www.google.com/maps/contrib/106304838678430648678/reviews,en,https://lh3.googleusercontent.com/a-/ALV-UjU59vv2pHoR4swZJl8iY4CBO2rPLPtdkv-X4ITyvOVNd7QHdPs=s128-c0x00000000-cc-rp-mo-ba7,5,7 months ago,1764028646,"A Serene Escape, Even in a Light Drizzle

The Equatorial showers in this heartland park is a gem, especially in light rain. I recently went for a walk as a gentle shower began, and it was a surprisingly perfect experience. The rain kept the crowds away, and the sound of drops on the canopy and the reservoir's surface was incredibly peaceful.

The best part was watching the water itself. Each raindrop created a cascade of tiny, expanding ripples across the entire reservoir. It was a mesmerizing and deeply calming effect, turning the whole scene into a living, moving work of art.

It’s a wonderful reminder that you don't need to travel far for a moment of tranquility. A short, refreshing walk here, even under a light rain, is a perfect way to reset."
Central Water Catchment,Central Water Catchment,nature,parks gardens nature waterfront park connectors,ChIJ____rBoU2jERyE5AP5-iwrc,Lower Seletar Reservoir Park,4.5,2534,4,Uditha C Amarasena,https://www.google.com/maps/contrib/110717616921600300594/reviews,en,https://lh3.googleusercontent.com/a-/ALV-UjU3O4BYOfcH2lM3p9qWGJphGl1S4pbcADRoRzY19NoDbD3CoCVC=s128-c0x00000000-cc-rp-mo-ba3,5,10 months ago,1758278613,"⭐️⭐️⭐️⭐️⭐️
Lower Seletar Reservoir Park is such a peaceful and scenic spot in Singapore! 🌅 The waterfront views are beautiful, especially during sunrise and sunset, and the park is very well maintained. It’s perfect for evening strolls, jogging, cycling, or just relaxing by the water. The jetty and heritage boardwalk add a special charm, and the cool breeze from the reservoir makes it even more refreshing. A great place to unwind and enjoy nature — highly recommended! 🌿✨"
Central Water Catchment,Central Water Catchment,shopping,shopping groceries malls supermarkets markets,ChIJ_xnxVaMR2jERK7dnPmCBqqc,FairPrice Hillion Mall,4.2,1391,0,Akshay isaiah,https://www.google.com/maps/contrib/112535201167358565272/reviews,en,https://lh3.googleusercontent.com/a/ACg8ocKO2JujCEj7YeS8D-p-0VwySF3kzduQAzucn1wUCyHQGEIIi3wU=s128-c0x00000000-cc-rp-mo,5,4 months ago,1772382501,"Ammar Ibn Nizamudin worked part time at NTUC grocery store, and his service was highly commendable. He consistently demonstrated professionalism, responsibility, and a positive attitude while attending to customers and handling his duties"
Central Water Catchment,Central Water Catchment,shopping,shopping groceries malls supermarkets markets,ChIJ_xnxVaMR2jERK7dnPmCBqqc,FairPrice Hillion Mall,4.2,1391,1,HikeHan,https://www.google.com/maps/contrib/103944297210702517459/reviews,en,https://lh3.googleusercontent.com/a-/ALV-UjUAZNXl2jpHLE3V9lVa4FgU_c1D44U6PgFoxfKI6hOdpTncdLQ=s128-c0x00000000-cc-rp-mo,1,8 months ago,1761967696,"I often go to NTUC Hillion, and NTUC has always been my go-to supermarket since childhood. However, I had a really shocking experience there recently.

On 1 November 2025, around 10.30am, there was this Chinese lady (I’m quite sure she’s a PR) handling and arranging the fishes. She spoke to customers in a very unfriendly and unhappy tone, and was talking loudly with another staff member, which made me quite uncomfortable.

When I handed her my prawns, she literally threw them onto the weighing machine. While waiting for my fish, she took her own sweet time cleaning, then disappeared for a bit before continuing — all while I was standing there waiting for about 10 minutes (and there were no other customers). Not a single “sorry” or “thank you.” Simply no basic courtesy at all. Literally she is like throwing the fishes and arranging them unhappily.

Honestly, I will never buy fish from NTUC Hillion again if this is the kind of attitude shown. I’ve also noticed that NTUC staff in general seem to be getting ruder lately — it wasn’t like this before. Too many so-called “foreign talents” with unpleasant attitudes. I do understand that everyone has their own personal issues which we may not know about, but when you’re at work, you’ve got to wear a different hat. That’s just part of the job when dealing with customers.

Do take a look at the other reviews too — many are about poor service. Such a shame. I’m an observant customer, and I can see the difference — Sheng Siong staff are definitely friendlier, happier at work, and more proactive. They even promote items sincerely without us asking — and because of that friendliness, we actually end up buying!

Attached is the lady in case you are curious."
Central Water Catchment,Central Water Catchment,shopping,shopping groceries malls supermarkets markets,ChIJ_xnxVaMR2jERK7dnPmCBqqc,FairPrice Hillion Mall,4.2,1391,2,Kim Leong Chong,https://www.google.com/maps/contrib/100967349038817600812/reviews,en,https://lh3.googleusercontent.com/a/ACg8ocJ1ucKOZrofAwlYa-K1isBq3LqO8pYGLmTZaGEaYBmZbuNtAg=s128-c0x00000000-cc-rp-mo-ba5,5,2 years ago,1695016844,"Bought two packs of rice in store (by 榮记) S$4.95 + S$3.80.  Packings looked nice, portions normal, some bones 鸡肉和鸭肉很多骨，义烧蛮硬，chicken not tender compared to 榮记own store at 680143,  if compared to the store at 680016.... good to try for this first time only.   A little bit warm,  store did not provide heating when asked. Tried to make hot at home, chilli and sauces provided are good though.  Overall,  can only say, lacklustre.  Hope to see some improvements.   18/09/2023 Mon 1400 Singapore"
