planning_area,subzone,poi_dimension,review_count,avg_review_rating,noise_positive_mentions,noise_negative_mentions,crowding_positive_mentions,crowding_negative_mentions,cleanliness_positive_mentions,cleanliness_negative_mentions,safety_positive_mentions,safety_negative_mentions,convenience_positive_mentions,convenience_negative_mentions,price_positive_mentions,price_negative_mentions,representative_reviews,noise_net_mentions,crowding_net_mentions,cleanliness_net_mentions,safety_net_mentions,convenience_net_mentions,price_net_mentions
Geylang,Geylang East,recreation,10,4.6,0,1,0,0,2,1,0,0,1,1,0,0,"Angela is very patient in explaining the term and conditions with me. As I’m first time in a gym with her cheerfulness make me less anxious. Thank you Edmund for explaining the det... || Fantastic 20-session journey – Highly recommend Fitness First Paya Lebar! I recently completed an awesome 20-session journey at Fitness First Paya Lebar and cannot recommend this g... || Really grateful to have trainers like Nazree at Fitness First. He’s very experienced, knowledgeable and professional, but also friendly and easy to approach. Even when you’re not h...",-1,0,1,0,0,0
Geylang,Geylang East,nature,10,4.5,7,1,0,3,1,0,0,0,2,0,0,0,"The nature side of this township, walking distance from the mrt. Good place to relax for people in this area. Nothing extraordinary but the big trees are giving good shades plus fi... || Kallang Riverside Park is quiet, open, and comforting in a way that feels unforced. The long walking paths beside the river, the soft breeze, and the wide sky create a calm space w... || I came here because there were some people said that we could see the otters running around this area and I also saw the sign that otter might cross by the pedestrian way. However,...",6,-3,1,0,2,0
Geylang,Kallang Way,education,10,3.0,2,0,2,2,0,0,1,0,0,0,0,0,"Quiet CC near Kallang MRT. As you all know, Community Clobs are now operating from 10am-6pm, daily. Those void decks are operating from2-6pm instead.. Well, this was converted to t... || The cash card top up machine has been down for years. I wonder what the PA staff are doing here. Anything not working should have gotten fixed asap. If the contractor not intereste... || The 'aunty' at the counter on Sat, 25th Jan, ard 3.30 to 4.30pm. Extremely rude. If she is not happy working, pls resign. This is not the 1st time I visit this cc. She is always ve...",2,0,0,1,0,0
Geylang,Kallang Way,transport,10,4.7,1,0,0,1,4,0,0,0,1,0,0,0,"I want to send my appreciation to the MRT staffs on duty today. They were very helpful and supportive when an incident happened at 230pm and took action immediately to help. Really... || Small but complete and convenient mrt station. Directly connected to some buses routes. Shops, restaurants, low cost accommodation, parks just across the street. Some restaurant ar... || Very good MRT station. Not available at other stations but this one has the value checker and also the cute robot but it was resting 💤💤💤",1,-1,4,0,1,0
Geylang,Kallang Way,food,10,4.5,0,3,0,5,1,0,0,0,0,0,2,3,"Decent spot for variety, but not for those craving familiar Pakistani flavours Visited Lau Pa Sat (Lay Pa Sat) recently in Singapore. It’s a lively and iconic hawker centre with pl... || fantastic place to grab some food and/or beer. Famous for the skewers on the street, especially the chicken satay. Plenty of options to choose from, Indian, Arabic, Chinese, Singap... || There's no need to write much about this place; you simply must stop in for a fantastic meal. There are plenty of street food joints offering a variety of Asian cuisines. Everythin...",-3,-5,1,0,0,-1
Geylang,Kallang Way,shopping,10,4.9,0,0,0,1,0,0,0,0,6,0,1,1,"Refurbished recently. Some nice deco outside but not much has changed. The net playground is still there, which is a good thing and a unique attraction to this mall. || 🟠 City Square Mall 180 Kitchener Road Singapore 208539 🟣 Location = 🟣 the mall is located at the junction of Serangoon Road and Kitchener Road. 🟣 It is directly connected to the Fa... || If you are around Little India area, City Square Mall is actually a pretty nice place to chill and makan. It's just a short walk from Mustafa Centre and the mall has a good mix of ...",0,-1,0,0,6,0
Geylang,Kallang Way,recreation,10,3.6,0,0,0,1,0,0,0,1,2,0,1,0,"Staff is just ignoring you. Asked for a menu at the bar two times - the lady said “give me a minute” and never came back. And it’s not because they’re super busy - they just don’t ... || Restaurant have several hit and miss cuisines but the most recent visit had me trying the fish and fries. It was really good and affordable. The fish was not overly battered and th... || Singapore Swimming Club has a great selection of Indian food and have always enjoyed the food, especially someone who is very discerning. Having said that, off late the quality of ...",0,-1,0,-1,2,1
Geylang,Kallang Way,nature,10,4.7,11,1,1,3,1,0,0,0,2,0,0,0,"The nature side of this township, walking distance from the mrt. Good place to relax for people in this area. Nothing extraordinary but the big trees are giving good shades plus fi... || Kallang Riverside Park is quiet, open, and comforting in a way that feels unforced. The long walking paths beside the river, the soft breeze, and the wide sky create a calm space w... || I came here because there were some people said that we could see the otters running around this area and I also saw the sign that otter might cross by the pedestrian way. However,...",10,-2,1,0,2,0
Geylang,Kampong Ubi,education,10,3.8,1,0,2,1,0,0,1,0,0,0,0,0,"Even though this library is not as big as Woodlands and Jurong East Regional Libraries, it still carries plenty of books and it’s spacious enough too with plenty of comfortable sea... || My rating: 4/5 What I like in libraries: Books that are available that I originally have on my online To-Be-Read (TBR). Spacious environments. Multiple book genres. I wish that the... || Air quality in this library is really bad. I don’t think it’s suitable for kids/teens. Carpet floor collects so much dust, should be replaced. This is my go to library in my pri sc...",1,1,0,1,0,0
Geylang,Kampong Ubi,transport,10,4.5,1,0,1,3,3,0,0,0,2,0,0,0,"Greatly appreciate the manpower deployed to assist commuters regarding the tunnel strengthening works. very helpful mrt staffs stationed along the cc n ew line to provide direction... || Though the interruption is chaotic at times, we need to bear it as I feel that once when tunnelling work completes in April 2026, the MRT service would be gradually more seamless. || The linkage between plq mall and paya lebar square. An inter change that links to many places. Crowed on weekend",1,-2,3,0,2,0
Geylang,Kampong Ubi,food,10,4.8,1,3,0,7,0,0,0,0,0,0,3,0,"Decent spot for variety, but not for those craving familiar Pakistani flavours Visited Lau Pa Sat (Lay Pa Sat) recently in Singapore. It’s a lively and iconic hawker centre with pl... || fantastic place to grab some food and/or beer. Famous for the skewers on the street, especially the chicken satay. Plenty of options to choose from, Indian, Arabic, Chinese, Singap... || There's no need to write much about this place; you simply must stop in for a fantastic meal. There are plenty of street food joints offering a variety of Asian cuisines. Everythin...",-2,-7,0,0,0,3
Geylang,Kampong Ubi,shopping,10,4.9,0,0,0,4,0,0,0,0,6,0,7,0,"Bugis Street is one of the best places to visit in Singapore for shopping, street food, and local vibes. The area is always lively and full of energy, with many affordable fashion ... || I absolutely love this traditional market. It sells all kinds of goods, modern and traditional items, food and drinks, souvenirs, and various trinkets. There's also a large fruit s... || The street is always bustling with energy, filled with countless small shops and stalls offering trendy clothes, accessories, souvenirs, and much more at affordable prices. It’s a ...",0,-4,0,0,6,7
Geylang,Kampong Ubi,recreation,10,4.2,0,0,0,1,2,0,0,0,2,0,1,0,"Staff is just ignoring you. Asked for a menu at the bar two times - the lady said “give me a minute” and never came back. And it’s not because they’re super busy - they just don’t ... || Restaurant have several hit and miss cuisines but the most recent visit had me trying the fish and fries. It was really good and affordable. The fish was not overly battered and th... || Singapore Swimming Club has a great selection of Indian food and have always enjoyed the food, especially someone who is very discerning. Having said that, off late the quality of ...",0,-1,2,0,2,1
Geylang,Kampong Ubi,nature,10,4.7,5,0,2,2,3,0,0,0,3,0,0,0,"Woodlands Waterfront Park is a relaxing and scenic park located in the northern part of Singapore. It faces the Straits of Johor, so visitors can actually see Malaysia across the w... || This seaside park has an interesting history. The jetty, which is the centerpiece of the park, was a mooring location for the Malayan/Malaysian Navy when Singapore was still within... || It's a beautiful place we can see Singapore and Malaysia at that same time. When I went it's full rainy and I took photoshoot there. We want to spend peace area I will suggest The ...",5,0,3,0,3,0
Geylang,Macpherson,education,10,4.6,1,0,2,0,0,0,3,0,0,0,0,0,"Even though this library is not as big as Woodlands and Jurong East Regional Libraries, it still carries plenty of books and it’s spacious enough too with plenty of comfortable sea... || My rating: 4/5 What I like in libraries: Books that are available that I originally have on my online To-Be-Read (TBR). Spacious environments. Multiple book genres. I wish that the... || Air quality in this library is really bad. I don’t think it’s suitable for kids/teens. Carpet floor collects so much dust, should be replaced. This is my go to library in my pri sc...",1,2,0,3,0,0
Geylang,Macpherson,transport,10,4.7,1,0,0,1,3,0,0,0,5,0,0,0,"MacPherson MRT is very convenient and nice station. I use it almost everyday and never had any problem. It’s connected to both Circle Line and Downtown Line so changing train is fa... || I liked the colour blocks theme in Downtown line. They are bright and looking great and brings rich ambience to the station. Rest of the facilities are like any other interchange, ... || Passed by here for interchanging. The MRT station is immaculate, as expected. Toilets have also been at the same clean standards. Not really a lot of people, and it was very access...",1,-1,3,0,5,0
Geylang,Macpherson,food,10,4.7,1,0,0,4,1,0,0,0,0,0,3,3,"Old Airport Road Food Centre exceeded my expectations with a great variety of Singapore heritage dishes. I also loved the creativity behind many stall names referencing places like... || Old Airport Road Food Center is one of popular places for breakfast and lunch. There are many nice food around such as Lor Mee, Hokkien Mee, Prawn Noddle, Chicken Rice, Roasted Por... || Great hawker centre but it can get a little stuffy. Try to grab one of the round tables by the entrances or near the ventilation areas for more space and cool air. Loved the lor me...",1,-4,1,0,0,0
Geylang,Macpherson,shopping,10,4.9,0,0,0,4,0,0,0,0,6,0,7,0,"Bugis Street is one of the best places to visit in Singapore for shopping, street food, and local vibes. The area is always lively and full of energy, with many affordable fashion ... || I absolutely love this traditional market. It sells all kinds of goods, modern and traditional items, food and drinks, souvenirs, and various trinkets. There's also a large fruit s... || The street is always bustling with energy, filled with countless small shops and stalls offering trendy clothes, accessories, souvenirs, and much more at affordable prices. It’s a ...",0,-4,0,0,6,7
Geylang,Macpherson,recreation,10,3.8,0,1,0,0,0,1,0,0,1,1,0,0,"Came here for a toastmasters meeting. Great facilities and ambiance. It looks like an engaging and well operated community Center. || Thank you Veronica for helping me to settle the Singpass matters. Also Karen too for your help re the SG seniors vouchers. These are 2 beautiful, kind n patient souls! || Has a sheltered basketball court that is used for everything except basketball. Ring is missing on one side of the court. Had so much potential as one of the only few sheltered bas...",-1,0,-1,0,0,0
Geylang,Macpherson,nature,10,4.8,7,0,4,4,4,0,0,0,1,0,0,0,"Beautiful park in the middle of housing estate in Sengkang. Opened area with plenty of space for outdoor activities and picnics. There is a Tenderbest restaurant nearby. Clean and ... || Love this park. Scenic. Bridges. Ponds. Chickens. Parrots. After a jog/walk, hop in to Tenderbest for a cuppa. Bliss. || Big open space. Terrapins roam free (don't feel, I guess and be careful of where you step). Also monitor lizards. Peaceful, air is so clean and fresh. Love the views and the vibes....",7,0,4,0,1,0
